JDAY,K,I,EX_TOXIN_1,EX_TOXIN_2,EX_TOXIN_3,EX_TOXIN_4,IN_TOXIN_1,IN_TOXIN_2,IN_TOXIN_3,IN_TOXIN_4,CTESS_TOXIN_1,CTESS_TOXIN_2,CTESS_TOXIN_3,CTESS_TOXIN_4,ALG_1,
    69.000,  15,  28,  0.5547E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2508E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.8705E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5044E-01,
    69.104,   8,  28,  0.4966E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1262E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1921E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2546E-01,
    69.104,  15,  28,  0.5825E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2549E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.8624E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5079E-01,
    69.201,   8,  28,  0.5000E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1444E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2982E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2919E-01,
    69.201,  15,  28,  0.5851E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2344E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.7369E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4655E-01,
    69.306,   8,  28,  0.5045E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1652E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4187E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3331E-01,
    69.306,  15,  28,  0.5848E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2108E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5958E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4188E-01,
    69.403,   8,  28,  0.5091E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1989E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.6185E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4028E-01,
    69.403,  15,  28,  0.5888E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1943E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4925E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3869E-01,
    69.500,   8,  28,  0.5155E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2196E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.7403E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4397E-01,
    69.500,  15,  28,  0.5956E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1867E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4387E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3731E-01,
    69.604,   8,  28,  0.5226E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2022E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.6297E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3998E-01,
    69.604,  15,  28,  0.6051E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1852E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4179E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3700E-01,
    69.701,   8,  28,  0.5303E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1649E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3937E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3243E-01,
    69.701,  15,  28,  0.6084E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1819E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3927E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3632E-01,
    69.806,   8,  28,  0.5398E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1266E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1479E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2494E-01,
    69.806,  15,  28,  0.5940E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1758E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3684E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3505E-01,
    69.903,   8,  28,  0.5511E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1089E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2663E-09,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2168E-01,
    69.903,  15,  28,  0.5532E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1682E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3661E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3351E-01,
    70.000,   8,  28,  0.5624E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1096E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1652E-09,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2204E-01,
    70.000,  15,  28,  0.4975E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1583E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3693E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3149E-01,
    70.104,   8,  28,  0.5742E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1332E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1457E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2718E-01,
    70.104,  15,  28,  0.4271E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1357E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3128E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2669E-01,
    70.201,   8,  28,  0.5850E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1802E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4175E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3680E-01,
    70.201,  15,  28,  0.3557E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1016E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1907E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1982E-01,
    70.306,   8,  28,  0.5962E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2351E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.7362E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4772E-01,
    70.306,  15,  28,  0.2866E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.6861E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.7409E-09,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1338E-01,
    70.403,   8,  28,  0.6070E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2783E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.9870E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5610E-01,
    70.403,  15,  28,  0.2441E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5097E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1950E-09,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1004E-01,
    70.500,   8,  28,  0.6160E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2921E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1065E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5833E-01,
    70.500,  15,  28,  0.2231E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4432E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5538E-10,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.8835E-02,
    70.604,   8,  28,  0.6216E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2575E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.8529E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5070E-01,
    70.604,  15,  28,  0.2156E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4549E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2212E-09,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.9160E-02,
    70.701,   8,  28,  0.6209E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1976E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4893E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3866E-01,
    70.701,  15,  28,  0.2158E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5189E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.6054E-09,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1050E-01,
    70.806,   8,  28,  0.6156E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1377E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1284E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2689E-01,
    70.806,  15,  28,  0.2234E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.6229E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1148E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1261E-01,
    70.903,   8,  28,  0.6083E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1042E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.6857E-09,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2050E-01,
    70.903,  15,  28,  0.2449E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.7364E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1594E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1490E-01,
    71.000,   8,  28,  0.5995E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.9164E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1353E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1833E-01,
    71.000,  15,  28,  0.2914E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.8598E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1819E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1738E-01,
    71.104,   8,  28,  0.5923E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.9930E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.7995E-09,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2002E-01,
    71.104,  15,  28,  0.3716E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.9781E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1625E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1969E-01,
    71.201,   8,  28,  0.5868E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1154E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2502E-09,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2339E-01,
    71.201,  15,  28,  0.4576E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1036E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.9807E-09,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2073E-01,
    71.306,   8,  28,  0.5849E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1355E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1496E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2737E-01,
    71.306,  15,  28,  0.5167E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.9779E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.8613E-10,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1939E-01,
    71.403,   8,  28,  0.5876E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1538E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2585E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3107E-01,
    71.403,  15,  28,  0.5204E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.8407E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.9913E-09,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1661E-01,
    71.500,   8,  28,  0.5971E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1718E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3580E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3431E-01,
    71.500,  15,  28,  0.4878E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.7293E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1304E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1449E-01,
    71.604,   8,  28,  0.6143E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1679E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3149E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3334E-01,
    71.604,  15,  28,  0.4451E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.6958E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1017E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1391E-01,
    71.701,   8,  28,  0.6338E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1467E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1622E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2893E-01,
    71.701,  15,  28,  0.3962E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.7001E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.4393E-09,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1401E-01,
    71.806,   8,  28,  0.6498E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1297E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3877E-09,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2570E-01,
    71.806,  15,  28,  0.3283E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.7001E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3369E-09,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1399E-01,
    71.903,   8,  28,  0.6613E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1146E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.6694E-09,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2259E-01,
    71.903,  15,  28,  0.2723E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.6815E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.8839E-09,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1358E-01,
    72.000,   8,  28,  0.6697E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1098E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1069E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2201E-01,
    72.000,  15,  28,  0.2352E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.6375E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1065E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1265E-01,
    72.104,   8,  28,  0.6770E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1260E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1839E-09,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2559E-01,
    72.104,  15,  28,  0.2135E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5379E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.7296E-09,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1060E-01,
    72.201,   8,  28,  0.6775E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1583E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1751E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3217E-01,
    72.201,  15,  28,  0.1997E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4239E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2121E-09,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.8320E-02,
    72.306,   8,  28,  0.6749E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1926E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3845E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3893E-01,
    72.306,  15,  28,  0.1884E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3198E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.2769E-09,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.6285E-02,
    72.403,   8,  28,  0.6690E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2115E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5041E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4250E-01,
    72.403,  15,  28,  0.1808E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2603E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.5423E-09,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5150E-02,
    72.500,   8,  28,  0.6606E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2130E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5219E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4237E-01,
    72.500,  15,  28,  0.1767E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2377E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.6265E-09,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4747E-02,
    72.604,   8,  28,  0.6458E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1836E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3600E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3606E-01,
    72.604,  15,  28,  0.1762E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2470E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.5625E-09,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4973E-02,
    72.701,   8,  28,  0.6267E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1387E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1106E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2710E-01,
    72.701,  15,  28,  0.1810E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2847E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.3871E-09,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5776E-02,
    72.806,   8,  28,  0.6027E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.9746E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1114E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1905E-01,
    72.806,  15,  28,  0.1936E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3692E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.2113E-10,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.7528E-02,
    72.903,   8,  28,  0.5857E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.7559E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.2235E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1491E-01,
    72.903,  15,  28,  0.2133E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4745E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3883E-09,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.9634E-02,
    73.000,   8,  28,  0.5777E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.6779E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.2608E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1353E-01,
    73.000,  15,  28,  0.2404E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5603E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5934E-09,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1130E-01,
    73.104,   8,  28,  0.5774E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.7527E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.2148E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1527E-01,
    73.104,  15,  28,  0.2760E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5939E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3874E-09,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1187E-01,
    73.201,   8,  28,  0.5853E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.9510E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1035E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1936E-01,
    73.201,  15,  28,  0.3087E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5543E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.2338E-09,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1099E-01,
    73.306,   8,  28,  0.5978E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1178E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1850E-09,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2365E-01,
    73.306,  15,  28,  0.3274E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4652E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1000E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.9181E-02,
    73.403,   8,  28,  0.6117E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1386E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1303E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2796E-01,
    73.403,  15,  28,  0.3263E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4005E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1383E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.7960E-02,
    73.500,   8,  28,  0.6041E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1339E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1115E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2679E-01,
    73.500,  15,  28,  0.3328E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4036E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1422E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.8148E-02,
    73.604,   8,  28,  0.5911E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1196E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3933E-09,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2393E-01,
    73.604,  15,  28,  0.3819E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5997E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.8097E-09,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1219E-01,
    73.701,   8,  28,  0.5894E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1019E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.6262E-09,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2005E-01,
    73.701,  15,  28,  0.4495E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.8353E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1991E-09,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1674E-01,
    73.806,   8,  28,  0.5843E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.8066E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1861E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1595E-01,
    73.806,  15,  28,  0.4595E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.9116E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1753E-09,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1835E-01,
    73.903,   8,  28,  0.5812E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.7467E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.2196E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1500E-01,
    73.903,  15,  28,  0.4855E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.9852E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3041E-09,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1975E-01,
    74.000,   8,  28,  0.5789E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.7578E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.2097E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1522E-01,
    74.000,  15,  28,  0.5106E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1027E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2903E-09,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2057E-01,
    74.104,   8,  28,  0.5766E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.8460E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1537E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1706E-01,
    74.104,  15,  28,  0.5322E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.9982E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1298E-09,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1985E-01,
    74.201,   8,  28,  0.5747E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.9608E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.8204E-09,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1938E-01,
    74.201,  15,  28,  0.5421E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.9061E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.7957E-09,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1798E-01,
    74.306,   8,  28,  0.5715E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1088E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.2992E-10,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2122E-01,
    74.306,  15,  28,  0.5484E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.8085E-03,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1455E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1606E-01,
