Variable,JDAY,    1,    2,    3,    4,    5,    6,    7,    8,    9,   10,   11,   12,   13,   14,   15,   16,   17,   18,   19,   20,   21,   22,   23,   24,   25,   26,   27,   28,   29,   30,   31,   32,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   342.500,      0.00,      0.20,      0.21,      0.22,      0.23,      0.26,      0.29,      0.31,      0.32,      0.32,      0.32,      0.33,      0.33,      0.33,      0.33,      0.33,      0.33,      0.34,      0.34,      0.44,      0.44,      0.46,      0.47,      0.50,      0.53,      0.59,      0.63,      0.64,      0.65,      0.65,      0.65,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   343.500,      0.00,      0.19,      0.20,      0.22,      0.23,      0.26,      0.30,      0.31,      0.32,      0.32,      0.32,      0.33,      0.33,      0.33,      0.33,      0.33,      0.33,      0.34,      0.34,      0.38,      0.39,      0.44,      0.48,      0.50,      0.52,      0.57,      0.62,      0.64,      0.65,      0.65,      0.65,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   344.500,      0.00,      0.19,      0.20,      0.24,      0.23,      0.27,      0.30,      0.31,      0.32,      0.32,      0.33,      0.33,      0.33,      0.33,      0.33,      0.34,      0.36,      0.38,      0.40,      0.42,      0.47,      0.48,      0.48,      0.52,      0.57,      0.62,      0.64,      0.65,      0.65,      0.65,      0.65,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   345.500,      0.00,      0.19,      0.20,      0.22,      0.23,      0.27,      0.30,      0.32,      0.33,      0.33,      0.34,      0.35,      0.36,      0.37,      0.38,      0.39,      0.39,      0.40,      0.41,      0.42,      0.44,      0.47,      0.48,      0.47,      0.47,      0.50,      0.55,      0.61,      0.64,      0.65,      0.65,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   346.500,      0.00,      0.19,      0.20,      0.22,      0.24,      0.28,      0.31,      0.33,      0.35,      0.35,      0.35,      0.36,      0.36,      0.37,      0.38,      0.38,      0.38,      0.38,      0.38,      0.38,      0.40,      0.45,      0.48,      0.48,      0.48,      0.50,      0.57,      0.61,      0.61,      0.56,      0.52,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   347.500,      0.00,      0.20,      0.20,      0.22,      0.24,      0.28,      0.32,      0.34,      0.35,      0.35,      0.35,      0.36,      0.36,      0.37,      0.38,      0.38,      0.38,      0.38,      0.40,      0.42,      0.45,      0.47,      0.48,      0.49,      0.52,      0.57,      0.60,      0.58,      0.55,      0.54,      0.53,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   348.500,      0.00,      0.20,      0.20,      0.22,      0.25,      0.28,      0.33,      0.34,      0.35,      0.35,      0.36,      0.36,      0.36,      0.36,      0.37,      0.37,      0.38,      0.38,      0.39,      0.41,      0.45,      0.48,      0.49,      0.50,      0.54,      0.57,      0.59,      0.57,      0.55,      0.54,      0.53,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   349.500,      0.00,      0.20,      0.21,      0.22,      0.24,      0.28,      0.31,      0.33,      0.34,      0.35,      0.35,      0.36,      0.36,      0.36,      0.37,      0.37,      0.37,      0.37,      0.37,      0.37,      0.41,      0.47,      0.49,      0.51,      0.54,      0.57,      0.58,      0.58,      0.57,      0.55,      0.54,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   350.500,      0.00,      0.20,      0.21,      0.22,      0.25,      0.29,      0.32,      0.33,      0.33,      0.34,      0.34,      0.34,      0.35,      0.36,      0.36,      0.36,      0.36,      0.36,      0.36,      0.42,      0.47,      0.49,      0.51,      0.54,      0.57,      0.58,      0.58,      0.57,      0.55,      0.55,      0.54,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   351.500,      0.00,      0.20,      0.20,      0.23,      0.25,      0.28,      0.32,      0.33,      0.33,      0.33,      0.34,      0.34,      0.34,      0.36,      0.36,      0.35,      0.39,      0.42,      0.46,      0.49,      0.51,      0.53,      0.54,      0.56,      0.58,      0.58,      0.57,      0.56,      0.55,      0.55,      0.54,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   352.500,      0.00,      0.20,      0.20,      0.22,      0.25,      0.28,      0.32,      0.33,      0.34,      0.34,      0.34,      0.34,      0.34,      0.34,      0.39,      0.40,      0.40,      0.41,      0.42,      0.42,      0.44,      0.49,      0.53,      0.53,      0.52,      0.54,      0.56,      0.57,      0.56,      0.56,      0.55,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   353.500,      0.00,      0.19,      0.20,      0.22,      0.25,      0.29,      0.30,      0.32,      0.33,      0.34,      0.34,      0.34,      0.34,      0.34,      0.34,      0.34,      0.36,      0.36,      0.37,      0.37,      0.36,      0.48,      0.52,      0.53,      0.54,      0.56,      0.56,      0.56,      0.56,      0.55,      0.55,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   354.500,      0.00,      0.18,      0.19,      0.21,      0.24,      0.29,      0.29,      0.32,      0.33,      0.33,      0.34,      0.35,      0.35,      0.34,      0.34,      0.34,      0.34,      0.34,      0.34,      0.34,      0.39,      0.52,      0.53,      0.54,      0.55,      0.56,      0.56,      0.56,      0.56,      0.55,      0.55,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   355.500,      0.00,      0.18,      0.19,      0.20,      0.23,      0.29,      0.33,      0.34,      0.34,      0.33,      0.34,      0.34,      0.34,      0.34,      0.34,      0.34,      0.34,      0.35,      0.35,      0.35,      0.34,      0.52,      0.53,      0.54,      0.55,      0.56,      0.56,      0.56,      0.56,      0.55,      0.55,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   356.500,      0.00,      0.18,      0.18,      0.19,      0.22,      0.29,      0.33,      0.34,      0.34,      0.34,      0.34,      0.34,      0.34,      0.34,      0.34,      0.34,      0.34,      0.35,      0.35,      0.35,      0.35,      0.55,      0.54,      0.55,      0.56,      0.57,      0.57,      0.56,      0.56,      0.56,      0.55,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   357.500,      0.00,      0.18,      0.18,      0.21,      0.21,      0.28,      0.32,      0.34,      0.34,      0.34,      0.34,      0.34,      0.34,      0.34,      0.34,      0.34,      0.34,      0.35,      0.34,      0.34,      0.34,      0.41,      0.54,      0.54,      0.55,      0.55,      0.56,      0.56,      0.56,      0.56,      0.56,      0.00,
NO3PorewaterAerobic_KB_Layer1(mgN/L),   358.500,      0.00,      0.17,      0.17,      0.20,      0.22,      0.28,      0.31,      0.34,      0.34,      0.35,      0.34,      0.34,      0.34,      0.34,      0.34,      0.34,      0.34,      0.35,      0.35,      0.35,      0.34,      0.34,      0.49,      0.55,      0.55,      0.56,      0.57,      0.57,      0.56,      0.56,      0.56,      0.00,
