 JDAY,ELEVATION(m),TEMPERATURE(C)
  310.5000,  112.35,   17.30,
  310.5000,  110.35,   17.30,
  310.5000,  108.35,   16.98,
  310.5000,  106.35,   15.29,
  310.5000,  104.35,   12.53,
  310.5000,  102.35,    9.99,
  310.5000,  100.35,    8.77,
  310.5000,   98.35,    8.63,
  310.5000,   96.35,    8.62,
  310.5000,   94.35,    8.57,
  310.5000,   92.35,    8.48,
  310.5000,   90.35,    8.39,
  310.5000,   88.35,    8.32,
  310.5000,   86.35,    8.27,
  310.5000,   84.35,    8.24,
  310.5000,   82.35,    8.21,
  310.5000,   80.35,    8.20,
  310.5000,   78.35,    8.20,
  310.5000,   76.35,    8.20,
  310.5000,   74.35,    8.20,
  310.5000,   72.35,    8.20,
  310.5000,   70.35,    8.20,
  310.5000,   68.35,    8.20,
  311.5000,  123.89,  -99.00,
  311.5000,  123.79,   17.20,
  311.5000,  120.35,   17.07,
  311.5000,  118.35,   17.02,
  311.5000,  116.35,   17.01,
  311.5000,  114.35,   17.00,
  311.5000,  112.35,   16.91,
  311.5000,  110.35,   16.73,
  311.5000,  108.35,   16.26,
  311.5000,  106.35,   15.07,
  311.5000,  104.35,   13.48,
  311.5000,  102.35,   11.96,
  311.5000,  100.35,   10.52,
  311.5000,   98.35,    9.40,
  311.5000,   96.35,    8.86,
  311.5000,   94.35,    8.68,
  311.5000,   92.35,    8.63,
  311.5000,   90.35,    8.56,
  311.5000,   88.35,    8.47,
  311.5000,   86.35,    8.37,
  311.5000,   84.35,    8.30,
  311.5000,   82.35,    8.25,
  311.5000,   80.35,    8.22,
  311.5000,   78.35,    8.21,
  311.5000,   76.35,    8.21,
  311.5000,   74.35,    8.21,
  311.5000,   72.35,    8.21,
  311.5000,   70.35,    8.21,
  311.5000,   68.35,    8.21,
  312.5000,  123.90,  -99.00,
  312.5000,  123.80,   17.21,
  312.5000,  120.35,   17.11,
  312.5000,  118.35,   17.05,
  312.5000,  116.35,   17.03,
  312.5000,  114.35,   17.02,
  312.5000,  112.35,   17.02,
  312.5000,  110.35,   17.02,
  312.5000,  108.35,   16.82,
  312.5000,  106.35,   15.72,
  312.5000,  104.35,   13.91,
  312.5000,  102.35,   11.82,
  312.5000,  100.35,    9.91,
  312.5000,   98.35,    8.88,
  312.5000,   96.35,    8.65,
  312.5000,   94.35,    8.59,
  312.5000,   92.35,    8.51,
  312.5000,   90.35,    8.41,
  312.5000,   88.35,    8.32,
  312.5000,   86.35,    8.27,
  312.5000,   84.35,    8.24,
  312.5000,   82.35,    8.22,
  312.5000,   80.35,    8.21,
  312.5000,   78.35,    8.21,
  312.5000,   76.35,    8.21,
  312.5000,   74.35,    8.21,
  312.5000,   72.35,    8.21,
  312.5000,   70.35,    8.21,
  312.5000,   68.35,    8.21,
  313.5000,  123.89,  -99.00,
  313.5000,  123.79,   17.45,
  313.5000,  120.35,   17.27,
  313.5000,  118.35,   17.21,
  313.5000,  116.35,   17.19,
  313.5000,  114.35,   17.19,
  313.5000,  112.35,   17.12,
  313.5000,  110.35,   17.12,
  313.5000,  108.35,   16.69,
  313.5000,  106.35,   14.74,
  313.5000,  104.35,   11.87,
  313.5000,  102.35,    9.62,
  313.5000,  100.35,    8.63,
  313.5000,   98.35,    8.58,
  313.5000,   96.35,    8.58,
  313.5000,   94.35,    8.52,
  313.5000,   92.35,    8.43,
  313.5000,   90.35,    8.34,
  313.5000,   88.35,    8.29,
  313.5000,   86.35,    8.25,
  313.5000,   84.35,    8.23,
  313.5000,   82.35,    8.22,
  313.5000,   80.35,    8.22,
  313.5000,   78.35,    8.22,
  313.5000,   76.35,    8.22,
  313.5000,   74.35,    8.22,
  313.5000,   72.35,    8.22,
  313.5000,   70.35,    8.22,
  313.5000,   68.35,    8.22,
  314.5000,  123.89,  -99.00,
  314.5000,  123.79,   17.29,
  314.5000,  120.35,   17.14,
  314.5000,  118.35,   17.08,
  314.5000,  116.35,   17.02,
  314.5000,  114.35,   16.93,
  314.5000,  112.35,   16.83,
  314.5000,  110.35,   16.58,
  314.5000,  108.35,   15.82,
  314.5000,  106.35,   14.48,
  314.5000,  104.35,   13.18,
  314.5000,  102.35,   11.99,
  314.5000,  100.35,   10.65,
  314.5000,   98.35,    9.50,
  314.5000,   96.35,    8.89,
  314.5000,   94.35,    8.67,
  314.5000,   92.35,    8.60,
  314.5000,   90.35,    8.55,
  314.5000,   88.35,    8.47,
  314.5000,   86.35,    8.39,
  314.5000,   84.35,    8.32,
  314.5000,   82.35,    8.27,
  314.5000,   80.35,    8.24,
  314.5000,   78.35,    8.22,
  314.5000,   76.35,    8.22,
  314.5000,   74.35,    8.22,
  314.5000,   72.35,    8.22,
  314.5000,   70.35,    8.22,
  314.5000,   68.35,    8.22,
  315.5000,  123.89,  -99.00,
  315.5000,  123.79,   17.18,
  315.5000,  120.35,   17.00,
  315.5000,  118.35,   16.85,
  315.5000,  116.35,   16.85,
  315.5000,  114.35,   16.69,
  315.5000,  112.35,   16.53,
  315.5000,  110.35,   16.25,
  315.5000,  108.35,   15.76,
  315.5000,  106.35,   14.94,
  315.5000,  104.35,   13.56,
  315.5000,  102.35,   11.51,
  315.5000,  100.35,    9.65,
  315.5000,   98.35,    8.78,
  315.5000,   96.35,    8.61,
  315.5000,   94.35,    8.57,
  315.5000,   92.35,    8.50,
  315.5000,   90.35,    8.42,
  315.5000,   88.35,    8.35,
  315.5000,   86.35,    8.30,
  315.5000,   84.35,    8.26,
  315.5000,   82.35,    8.24,
  315.5000,   80.35,    8.23,
  315.5000,   78.35,    8.23,
  315.5000,   76.35,    8.23,
  315.5000,   74.35,    8.23,
  315.5000,   72.35,    8.23,
  315.5000,   70.35,    8.23,
  315.5000,   68.35,    8.23,
  316.5000,  123.89,  -99.00,
  316.5000,  123.79,   16.65,
  316.5000,  120.35,   16.57,
  316.5000,  118.35,   16.54,
  316.5000,  116.35,   16.53,
  316.5000,  114.35,   16.53,
  316.5000,  112.35,   16.46,
  316.5000,  110.35,   16.37,
  316.5000,  108.35,   16.12,
  316.5000,  106.35,   15.25,
  316.5000,  104.35,   13.32,
  316.5000,  102.35,   10.97,
  316.5000,  100.35,    9.34,
  316.5000,   98.35,    8.68,
  316.5000,   96.35,    8.61,
  316.5000,   94.35,    8.55,
  316.5000,   92.35,    8.48,
  316.5000,   90.35,    8.39,
  316.5000,   88.35,    8.32,
  316.5000,   86.35,    8.28,
  316.5000,   84.35,    8.25,
  316.5000,   82.35,    8.23,
  316.5000,   80.35,    8.23,
  316.5000,   78.35,    8.23,
  316.5000,   76.35,    8.23,
  316.5000,   74.35,    8.23,
  316.5000,   72.35,    8.23,
  316.5000,   70.35,    8.23,
  316.5000,   68.35,    8.23,
  317.5000,  123.89,  -99.00,
  317.5000,  123.79,   16.38,
  317.5000,  120.35,   16.30,
  317.5000,  118.35,   16.27,
  317.5000,  116.35,   16.26,
  317.5000,  114.35,   16.26,
  317.5000,  112.35,   16.25,
  317.5000,  110.35,   16.25,
  317.5000,  108.35,   16.13,
  317.5000,  106.35,   15.50,
  317.5000,  104.35,   13.80,
  317.5000,  102.35,   11.28,
  317.5000,  100.35,    9.38,
  317.5000,   98.35,    8.67,
  317.5000,   96.35,    8.61,
  317.5000,   94.35,    8.56,
  317.5000,   92.35,    8.50,
  317.5000,   90.35,    8.42,
  317.5000,   88.35,    8.35,
  317.5000,   86.35,    8.30,
  317.5000,   84.35,    8.27,
  317.5000,   82.35,    8.24,
  317.5000,   80.35,    8.23,
  317.5000,   78.35,    8.23,
  317.5000,   76.35,    8.23,
  317.5000,   74.35,    8.23,
  317.5000,   72.35,    8.23,
  317.5000,   70.35,    8.23,
  317.5000,   68.35,    8.23,
  318.5000,  123.89,  -99.00,
  318.5000,  123.79,   16.26,
  318.5000,  120.35,   16.16,
  318.5000,  118.35,   16.12,
  318.5000,  116.35,   16.10,
  318.5000,  114.35,   16.10,
  318.5000,  112.35,   16.10,
  318.5000,  110.35,   16.10,
  318.5000,  108.35,   16.10,
  318.5000,  106.35,   15.74,
  318.5000,  104.35,   14.20,
  318.5000,  102.35,   11.90,
  318.5000,  100.35,    9.97,
  318.5000,   98.35,    8.89,
  318.5000,   96.35,    8.67,
  318.5000,   94.35,    8.59,
  318.5000,   92.35,    8.55,
  318.5000,   90.35,    8.48,
  318.5000,   88.35,    8.41,
  318.5000,   86.35,    8.35,
  318.5000,   84.35,    8.30,
  318.5000,   82.35,    8.26,
  318.5000,   80.35,    8.24,
  318.5000,   78.35,    8.24,
  318.5000,   76.35,    8.24,
  318.5000,   74.35,    8.24,
  318.5000,   72.35,    8.24,
  318.5000,   70.35,    8.24,
  318.5000,   68.35,    8.24,
  319.5000,  123.89,  -99.00,
  319.5000,  123.79,   16.07,
  319.5000,  120.35,   16.07,
  319.5000,  118.35,   16.07,
  319.5000,  116.35,   16.07,
  319.5000,  114.35,   16.07,
  319.5000,  112.35,   16.07,
  319.5000,  110.35,   16.07,
  319.5000,  108.35,   16.07,
  319.5000,  106.35,   16.07,
  319.5000,  104.35,   14.85,
  319.5000,  102.35,   12.30,
  319.5000,  100.35,   10.16,
  319.5000,   98.35,    8.96,
  319.5000,   96.35,    8.68,
  319.5000,   94.35,    8.59,
  319.5000,   92.35,    8.53,
  319.5000,   90.35,    8.45,
  319.5000,   88.35,    8.38,
  319.5000,   86.35,    8.32,
  319.5000,   84.35,    8.28,
  319.5000,   82.35,    8.26,
  319.5000,   80.35,    8.24,
  319.5000,   78.35,    8.24,
  319.5000,   76.35,    8.24,
  319.5000,   74.35,    8.24,
  319.5000,   72.35,    8.24,
  319.5000,   70.35,    8.24,
  319.5000,   68.35,    8.24,
  320.5000,  123.89,  -99.00,
  320.5000,  123.79,   15.94,
  320.5000,  120.35,   15.94,
  320.5000,  118.35,   15.94,
  320.5000,  116.35,   15.94,
  320.5000,  114.35,   15.94,
  320.5000,  112.35,   15.94,
  320.5000,  110.35,   15.94,
  320.5000,  108.35,   15.94,
  320.5000,  106.35,   15.94,
  320.5000,  104.35,   14.54,
  320.5000,  102.35,   11.30,
  320.5000,  100.35,    9.48,
  320.5000,   98.35,    8.74,
  320.5000,   96.35,    8.63,
  320.5000,   94.35,    8.56,
  320.5000,   92.35,    8.50,
  320.5000,   90.35,    8.42,
  320.5000,   88.35,    8.35,
  320.5000,   86.35,    8.31,
  320.5000,   84.35,    8.28,
  320.5000,   82.35,    8.25,
  320.5000,   80.35,    8.25,
  320.5000,   78.35,    8.25,
  320.5000,   76.35,    8.25,
  320.5000,   74.35,    8.25,
  320.5000,   72.35,    8.25,
  320.5000,   70.35,    8.25,
  320.5000,   68.35,    8.25,
  321.5000,  123.89,  -99.00,
  321.5000,  123.79,   15.64,
  321.5000,  120.35,   15.64,
  321.5000,  118.35,   15.64,
  321.5000,  116.35,   15.64,
  321.5000,  114.35,   15.64,
  321.5000,  112.35,   15.64,
  321.5000,  110.35,   15.62,
  321.5000,  108.35,   15.42,
  321.5000,  106.35,   13.84,
  321.5000,  104.35,   11.13,
  321.5000,  102.35,    9.20,
  321.5000,  100.35,    8.91,
  321.5000,   98.35,    8.62,
  321.5000,   96.35,    8.61,
  321.5000,   94.35,    8.55,
  321.5000,   92.35,    8.49,
  321.5000,   90.35,    8.42,
  321.5000,   88.35,    8.35,
  321.5000,   86.35,    8.31,
  321.5000,   84.35,    8.28,
  321.5000,   82.35,    8.26,
  321.5000,   80.35,    8.25,
  321.5000,   78.35,    8.25,
  321.5000,   76.35,    8.25,
  321.5000,   74.35,    8.25,
  321.5000,   72.35,    8.25,
  321.5000,   70.35,    8.25,
  321.5000,   68.35,    8.25,
  322.5000,  123.89,  -99.00,
  322.5000,  123.79,   15.25,
  322.5000,  120.35,   15.25,
  322.5000,  118.35,   15.25,
  322.5000,  116.35,   15.25,
  322.5000,  114.35,   15.25,
  322.5000,  112.35,   15.25,
  322.5000,  110.35,   15.25,
  322.5000,  108.35,   15.25,
  322.5000,  106.35,   14.55,
  322.5000,  104.35,   13.35,
  322.5000,  102.35,   11.79,
  322.5000,  100.35,   10.61,
  322.5000,   98.35,    9.67,
  322.5000,   96.35,    9.06,
  322.5000,   94.35,    8.76,
  322.5000,   92.35,    8.63,
  322.5000,   90.35,    8.56,
  322.5000,   88.35,    8.49,
  322.5000,   86.35,    8.42,
  322.5000,   84.35,    8.35,
  322.5000,   82.35,    8.30,
  322.5000,   80.35,    8.27,
  322.5000,   78.35,    8.26,
  322.5000,   76.35,    8.26,
  322.5000,   74.35,    8.26,
  322.5000,   72.35,    8.26,
  322.5000,   70.35,    8.26,
  322.5000,   68.35,    8.26,
  323.5000,  123.89,  -99.00,
  323.5000,  123.79,   15.01,
  323.5000,  120.35,   15.01,
  323.5000,  118.35,   15.01,
  323.5000,  116.35,   15.01,
  323.5000,  114.35,   15.01,
  323.5000,  112.35,   15.01,
  323.5000,  110.35,   15.01,
  323.5000,  108.35,   15.01,
  323.5000,  106.35,   15.01,
  323.5000,  104.35,   14.65,
  323.5000,  102.35,   12.43,
  323.5000,  100.35,   10.41,
  323.5000,   98.35,    9.08,
  323.5000,   96.35,    8.64,
  323.5000,   94.35,    8.55,
  323.5000,   92.35,    8.49,
  323.5000,   90.35,    8.41,
  323.5000,   88.35,    8.35,
  323.5000,   86.35,    8.31,
  323.5000,   84.35,    8.28,
  323.5000,   82.35,    8.26,
  323.5000,   80.35,    8.26,
  323.5000,   78.35,    8.26,
  323.5000,   76.35,    8.26,
  323.5000,   74.35,    8.26,
  323.5000,   72.35,    8.26,
  323.5000,   70.35,    8.26,
  323.5000,   68.35,    8.26,
  324.5000,  123.89,  -99.00,
  324.5000,  123.79,   14.80,
  324.5000,  120.35,   14.75,
  324.5000,  118.35,   14.73,
  324.5000,  116.35,   14.72,
  324.5000,  114.35,   14.72,
  324.5000,  112.35,   14.72,
  324.5000,  110.35,   14.71,
  324.5000,  108.35,   14.71,
  324.5000,  106.35,   14.65,
  324.5000,  104.35,   13.25,
  324.5000,  102.35,   10.67,
  324.5000,  100.35,    9.17,
  324.5000,   98.35,    8.58,
  324.5000,   96.35,    8.55,
  324.5000,   94.35,    8.52,
  324.5000,   92.35,    8.45,
  324.5000,   90.35,    8.38,
  324.5000,   88.35,    8.33,
  324.5000,   86.35,    8.30,
  324.5000,   84.35,    8.28,
  324.5000,   82.35,    8.27,
  324.5000,   80.35,    8.27,
  324.5000,   78.35,    8.27,
  324.5000,   76.35,    8.27,
  324.5000,   74.35,    8.27,
  324.5000,   72.35,    8.27,
  324.5000,   70.35,    8.27,
  324.5000,   68.35,    8.27,
  325.5000,  123.89,  -99.00,
  325.5000,  123.79,   14.54,
  325.5000,  120.35,   14.50,
  325.5000,  118.35,   14.48,
  325.5000,  116.35,   14.47,
  325.5000,  114.35,   14.47,
  325.5000,  112.35,   14.47,
  325.5000,  110.35,   14.47,
  325.5000,  108.35,   14.45,
  325.5000,  106.35,   14.18,
  325.5000,  104.35,   13.58,
  325.5000,  102.35,   11.64,
  325.5000,  100.35,    9.22,
  325.5000,   98.35,    8.53,
  325.5000,   96.35,    8.53,
  325.5000,   94.35,    8.53,
  325.5000,   92.35,    8.47,
  325.5000,   90.35,    8.41,
  325.5000,   88.35,    8.36,
  325.5000,   86.35,    8.32,
  325.5000,   84.35,    8.29,
  325.5000,   82.35,    8.27,
  325.5000,   80.35,    8.27,
  325.5000,   78.35,    8.27,
  325.5000,   76.35,    8.27,
  325.5000,   74.35,    8.27,
  325.5000,   72.35,    8.27,
  325.5000,   70.35,    8.27,
  325.5000,   68.35,    8.27,
  326.5000,  123.89,  -99.00,
  326.5000,  123.79,   14.25,
  326.5000,  120.35,   14.25,
  326.5000,  118.35,   14.25,
  326.5000,  116.35,   14.24,
  326.5000,  114.35,   14.24,
  326.5000,  112.35,   14.24,
  326.5000,  110.35,   14.24,
  326.5000,  108.35,   14.23,
  326.5000,  106.35,   13.94,
  326.5000,  104.35,   12.97,
  326.5000,  102.35,   11.12,
  326.5000,  100.35,    9.78,
  326.5000,   98.35,    9.19,
  326.5000,   96.35,    8.80,
  326.5000,   94.35,    8.64,
  326.5000,   92.35,    8.57,
  326.5000,   90.35,    8.54,
  326.5000,   88.35,    8.51,
  326.5000,   86.35,    8.45,
  326.5000,   84.35,    8.40,
  326.5000,   82.35,    8.35,
  326.5000,   80.35,    8.31,
  326.5000,   78.35,    8.28,
  326.5000,   76.35,    8.28,
  326.5000,   74.35,    8.28,
  326.5000,   72.35,    8.28,
  326.5000,   70.35,    8.28,
  326.5000,   68.35,    8.28,
  327.5000,  123.89,  -99.00,
  327.5000,  123.79,   13.98,
  327.5000,  120.35,   13.98,
  327.5000,  118.35,   13.98,
  327.5000,  116.35,   13.98,
  327.5000,  114.35,   13.98,
  327.5000,  112.35,   13.98,
  327.5000,  110.35,   13.98,
  327.5000,  108.35,   13.94,
  327.5000,  106.35,   13.76,
  327.5000,  104.35,   13.27,
  327.5000,  102.35,   11.67,
  327.5000,  100.35,    9.94,
  327.5000,   98.35,    9.01,
  327.5000,   96.35,    8.64,
  327.5000,   94.35,    8.56,
  327.5000,   92.35,    8.51,
  327.5000,   90.35,    8.45,
  327.5000,   88.35,    8.38,
  327.5000,   86.35,    8.33,
  327.5000,   84.35,    8.31,
  327.5000,   82.35,    8.29,
  327.5000,   80.35,    8.28,
  327.5000,   78.35,    8.28,
  327.5000,   76.35,    8.28,
  327.5000,   74.35,    8.28,
  327.5000,   72.35,    8.28,
  327.5000,   70.35,    8.28,
  327.5000,   68.35,    8.28,
  328.5000,  123.89,  -99.00,
  328.5000,  123.79,   13.73,
  328.5000,  120.35,   13.72,
  328.5000,  118.35,   13.72,
  328.5000,  116.35,   13.72,
  328.5000,  114.35,   13.72,
  328.5000,  112.35,   13.72,
  328.5000,  110.35,   13.51,
  328.5000,  108.35,   13.27,
  328.5000,  106.35,   12.94,
  328.5000,  104.35,   12.15,
  328.5000,  102.35,   10.74,
  328.5000,  100.35,    9.59,
  328.5000,   98.35,    8.98,
  328.5000,   96.35,    8.67,
  328.5000,   94.35,    8.59,
  328.5000,   92.35,    8.54,
  328.5000,   90.35,    8.49,
  328.5000,   88.35,    8.43,
  328.5000,   86.35,    8.37,
  328.5000,   84.35,    8.32,
  328.5000,   82.35,    8.29,
  328.5000,   80.35,    8.28,
  328.5000,   78.35,    8.28,
  328.5000,   76.35,    8.28,
  328.5000,   74.35,    8.28,
  328.5000,   72.35,    8.28,
  328.5000,   70.35,    8.28,
  328.5000,   68.35,    8.28,
  329.5000,  123.89,  -99.00,
  329.5000,  123.79,   13.63,
  329.5000,  120.35,   13.63,
  329.5000,  118.35,   13.63,
  329.5000,  116.35,   13.62,
  329.5000,  114.35,   13.62,
  329.5000,  112.35,   13.62,
  329.5000,  110.35,   13.62,
  329.5000,  108.35,   13.61,
  329.5000,  106.35,   13.39,
  329.5000,  104.35,   12.65,
  329.5000,  102.35,   11.54,
  329.5000,  100.35,   10.36,
  329.5000,   98.35,    9.36,
  329.5000,   96.35,    8.77,
  329.5000,   94.35,    8.58,
  329.5000,   92.35,    8.53,
  329.5000,   90.35,    8.48,
  329.5000,   88.35,    8.42,
  329.5000,   86.35,    8.36,
  329.5000,   84.35,    8.32,
  329.5000,   82.35,    8.30,
  329.5000,   80.35,    8.29,
  329.5000,   78.35,    8.29,
  329.5000,   76.35,    8.29,
  329.5000,   74.35,    8.29,
  329.5000,   72.35,    8.29,
  329.5000,   70.35,    8.29,
  329.5000,   68.35,    8.29,
  330.5000,  123.89,  -99.00,
  330.5000,  123.79,   13.38,
  330.5000,  120.35,   13.37,
  330.5000,  118.35,   13.36,
  330.5000,  116.35,   13.35,
  330.5000,  114.35,   13.35,
  330.5000,  112.35,   13.35,
  330.5000,  110.35,   13.34,
  330.5000,  108.35,   13.31,
  330.5000,  106.35,   12.93,
  330.5000,  104.35,   11.87,
  330.5000,  102.35,   10.54,
  330.5000,  100.35,    9.29,
  330.5000,   98.35,    8.66,
  330.5000,   96.35,    8.52,
  330.5000,   94.35,    8.52,
  330.5000,   92.35,    8.48,
  330.5000,   90.35,    8.42,
  330.5000,   88.35,    8.37,
  330.5000,   86.35,    8.33,
  330.5000,   84.35,    8.31,
  330.5000,   82.35,    8.29,
  330.5000,   80.35,    8.29,
  330.5000,   78.35,    8.29,
  330.5000,   76.35,    8.29,
  330.5000,   74.35,    8.29,
  330.5000,   72.35,    8.29,
  330.5000,   70.35,    8.29,
  330.5000,   68.35,    8.29,
  331.5000,  123.89,  -99.00,
  331.5000,  123.79,   13.00,
  331.5000,  120.35,   13.00,
  331.5000,  118.35,   13.00,
  331.5000,  116.35,   13.00,
  331.5000,  114.35,   13.00,
  331.5000,  112.35,   13.00,
  331.5000,  110.35,   12.98,
  331.5000,  108.35,   12.71,
  331.5000,  106.35,   12.44,
  331.5000,  104.35,   11.99,
  331.5000,  102.35,   11.13,
  331.5000,  100.35,    9.76,
  331.5000,   98.35,    8.96,
  331.5000,   96.35,    8.61,
  331.5000,   94.35,    8.55,
  331.5000,   92.35,    8.53,
  331.5000,   90.35,    8.50,
  331.5000,   88.35,    8.45,
  331.5000,   86.35,    8.41,
  331.5000,   84.35,    8.37,
  331.5000,   82.35,    8.33,
  331.5000,   80.35,    8.30,
  331.5000,   78.35,    8.30,
  331.5000,   76.35,    8.30,
  331.5000,   74.35,    8.30,
  331.5000,   72.35,    8.30,
  331.5000,   70.35,    8.30,
  331.5000,   68.35,    8.30,
  332.5000,  123.89,  -99.00,
  332.5000,  123.79,   12.75,
  332.5000,  120.35,   12.75,
  332.5000,  118.35,   12.75,
  332.5000,  116.35,   12.75,
  332.5000,  114.35,   12.74,
  332.5000,  112.35,   12.74,
  332.5000,  110.35,   12.74,
  332.5000,  108.35,   12.74,
  332.5000,  106.35,   12.74,
  332.5000,  104.35,   12.74,
  332.5000,  102.35,   12.74,
  332.5000,  100.35,   12.07,
  332.5000,   98.35,   10.50,
  332.5000,   96.35,    9.50,
  332.5000,   94.35,    8.93,
  332.5000,   92.35,    8.66,
  332.5000,   90.35,    8.56,
  332.5000,   88.35,    8.52,
  332.5000,   86.35,    8.48,
  332.5000,   84.35,    8.43,
  332.5000,   82.35,    8.38,
  332.5000,   80.35,    8.33,
  332.5000,   78.35,    8.31,
  332.5000,   76.35,    8.30,
  332.5000,   74.35,    8.30,
  332.5000,   72.35,    8.30,
  332.5000,   70.35,    8.30,
  332.5000,   68.35,    8.30,
  333.5000,  123.89,  -99.00,
  333.5000,  123.79,   12.57,
  333.5000,  120.35,   12.55,
  333.5000,  118.35,   12.53,
  333.5000,  116.35,   12.52,
  333.5000,  114.35,   12.52,
  333.5000,  112.35,   12.52,
  333.5000,  110.35,   12.52,
  333.5000,  108.35,   12.52,
  333.5000,  106.35,   12.52,
  333.5000,  104.35,   12.20,
  333.5000,  102.35,   10.81,
  333.5000,  100.35,    9.42,
  333.5000,   98.35,    8.82,
  333.5000,   96.35,    8.62,
  333.5000,   94.35,    8.49,
  333.5000,   92.35,    8.49,
  333.5000,   90.35,    8.44,
  333.5000,   88.35,    8.39,
