JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),     TDS,    Gen1,    Gen3,    ISS1,      N2,     PO4,     NH4,     NO3,    LDOM,    RDOM,    LPOM,    ALG1,      DO,     TIC,     ALK,MICROCYS,     EPI,      TN,     NH3,      TP,Turbidit,     TSS,      pH,  SECCHI,NH4NITR (kg/d),NH4AR   (kg/d),NH4AG   (kg/d),NH4AP   (kg/d),NH4ER   (kg/d),NH4EG   (kg/d),NH4EP   (kg/d),NH4POM  (kg/d),NH4DOM  (kg/d),NH4OM   (kg/d),NH4SED  (kg/d),NH4SOD  (kg/d),NH3GAS  (kg/d),NO3DEN  (kg/d),NO3AG   (kg/d),NO3EG   (kg/d),NO3SED  (kg/d),LDOMDK  (kg/d),LRDOM   (kg/d),DOREAR  (kg/d),DOSED   (kg/d), CO2GASX(kg/d), SD_C_IN(kg/d), SD_N_IN(kg/d), SD_P_IN(kg/d), DOSEDIA(kg/d),PLIM_ALG1    ,NLIM_ALG1    ,LLIM_ALG1    ,
    67.306,   600.000,   123.800,     7.371,     0.015,    12.539,    21.215,     0.495,    51.450,  2866.000,     1.000,     7.416,    73.907,    20.014,   342.331,   343.451,   -22.676,   -32.338,     0.135,    51.000,   100.000,     0.905,     1.911,    19.983,     0.029,     0.145,     0.144,     0.583,     2.025,     0.096,     0.035,    10.860,    11.880,    31.000, 0.360E-02,     0.000,    0.5087,    0.0001,    0.0428,     2.305,     2.042,     6.710,     3.028, 0.416E+01, 0.575E-01, 0.132E-03, 0.574E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.374E+00, 0.862E+01, 0.899E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.380E-02, 0.131E-03, 0.000E+00, 0.000E+00, 0.106E+03, 0.355E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.119E+03,     0.747,     0.954,     0.000,
    67.403,   600.000,   123.799,     7.357,     0.015,    12.637,   173.612,     0.494,    51.449,  2866.000,     1.000,     7.402,   239.659,   163.785,   350.257,   343.599,   -31.106,   -38.109,     0.135,    51.000,   100.000,     0.834,     1.926,    19.985,     0.030,     0.146,     0.144,     0.580,     2.025,     0.096,     0.029,    10.828,    11.892,    31.000, 0.352E-02,     0.000,    0.5082,    0.0001,    0.0440,     2.316,     2.050,     6.710,     3.035, 0.415E+01, 0.469E-01, 0.879E-03, 0.460E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.373E+00, 0.854E+01, 0.892E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.380E-02, 0.872E-03, 0.000E+00, 0.000E+00, 0.106E+03, 0.352E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.122E+03,     0.753,     0.954,     0.001,
    67.500,   600.000,   123.800,     7.339,     0.014,    13.157,   269.267,     0.494,    51.450,  2866.000,     1.000,     7.408,   398.419,   254.026,   375.902,   344.139,   -52.755,   -59.875,     0.136,    51.000,   100.000,     0.768,     1.936,    19.987,     0.031,     0.146,     0.144,     0.576,     2.025,     0.096,     0.025,    10.779,    11.901,    31.000, 0.339E-02,     0.000,    0.5080,    0.0001,    0.0450,     2.324,     2.057,     6.710,     3.039, 0.413E+01, 0.405E-01, 0.117E-02, 0.394E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.371E+00, 0.846E+01, 0.883E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.380E-02, 0.116E-02, 0.000E+00, 0.000E+00, 0.105E+03, 0.349E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.125E+03,     0.759,     0.954,     0.001,
    67.604,   600.000,   123.801,     7.316,     0.009,    13.265,   349.011,     0.493,    51.451,  2866.000,     1.000,     7.438,   566.639,   329.256,   399.357,   345.112,   -69.830,  -113.308,     0.240,    51.000,   100.000,     0.705,     1.944,    19.988,     0.033,     0.146,     0.145,     0.573,     2.025,     0.096,     0.024,    10.719,    11.910,    31.000, 0.322E-02,     0.000,    0.5080,    0.0001,    0.0461,     2.333,     2.064,     6.710,     3.040, 0.411E+01, 0.386E-01, 0.145E-02, 0.371E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.369E+00, 0.837E+01, 0.874E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.380E-02, 0.144E-02, 0.000E+00, 0.000E+00, 0.103E+03, 0.345E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.128E+03,     0.765,     0.954,     0.001,
    67.701,   600.000,   123.801,     7.298,     0.000,    12.373,   105.974,     0.494,    51.451,  2866.000,     1.000,     7.470,   356.520,    99.976,   412.310,   345.950,   -67.419,  -122.765,     0.271,    51.000,   100.000,     0.650,     1.949,    19.989,     0.034,     0.146,     0.145,     0.570,     2.025,     0.096,     0.025,    10.666,    11.915,    31.000, 0.309E-02,     0.000,    0.5081,    0.0001,    0.0473,     2.340,     2.070,     6.700,     3.038, 0.409E+01, 0.398E-01, 0.457E-03, 0.393E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.367E+00, 0.830E+01, 0.866E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.381E-02, 0.453E-03, 0.000E+00, 0.000E+00, 0.102E+03, 0.342E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.131E+03,     0.771,     0.954,     0.000,
    67.806,   600.000,   123.800,     7.281,    -0.005,    12.474,     0.000,     0.494,    51.450,  2866.000,     1.000,     7.485,   165.306,     0.000,   368.965,   346.336,   -51.679,   -90.999,     0.172,    51.000,   100.000,     0.596,     1.952,    19.990,     0.035,     0.146,     0.145,     0.566,     2.025,     0.096,     0.027,    10.610,    11.919,    31.000, 0.299E-02,     0.000,    0.5083,    0.0001,    0.0485,     2.346,     2.075,     6.700,     3.036, 0.408E+01, 0.427E-01, 0.000E+00, 0.427E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.365E+00, 0.822E+01, 0.858E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.382E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.102E+03, 0.338E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.134E+03,     0.777,     0.954,     0.000,
    67.903,   600.000,   123.800,     7.263,    -0.005,    12.817,     0.000,     0.494,    51.450,  2866.000,     1.000,     7.484,    90.689,     0.000,   330.253,   346.366,   -43.170,   -63.632,     0.137,    51.000,   100.000,     0.550,     1.955,    19.990,     0.036,     0.146,     0.145,     0.563,     2.025,     0.095,     0.029,    10.551,    11.922,    31.000, 0.289E-02,     0.000,    0.5085,    0.0001,    0.0496,     2.351,     2.079,     6.700,     3.034, 0.406E+01, 0.448E-01, 0.000E+00, 0.448E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.364E+00, 0.814E+01, 0.851E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.382E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.101E+03, 0.335E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.136E+03,     0.782,     0.954,     0.000,
    68.000,   600.000,   123.800,     7.243,    -0.007,    12.794,     0.000,     0.494,    51.450,  2866.000,     1.000,     7.479,   106.179,     0.000,   327.116,   346.332,   -59.526,   -65.868,     0.138,    51.000,   100.000,     0.508,     1.958,    19.991,     0.037,     0.147,     0.145,     0.560,     2.025,     0.095,     0.028,    10.482,    11.926,    31.000, 0.277E-02,     0.000,    0.5086,    0.0001,    0.0506,     2.355,     2.081,     6.700,     3.034, 0.405E+01, 0.446E-01, 0.000E+00, 0.446E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.362E+00, 0.807E+01, 0.843E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.383E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.996E+02, 0.332E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.139E+03,     0.787,     0.954,     0.000,
    68.104,   600.000,   123.800,     7.219,    -0.009,    12.588,     0.000,     0.494,    51.450,  2866.000,     1.000,     7.476,    91.655,     0.000,   318.146,   346.340,   -58.652,   -61.198,     0.153,    51.000,   100.000,     0.466,     1.960,    19.991,     0.038,     0.147,     0.146,     0.557,     2.025,     0.095,     0.026,    10.400,    11.930,    31.000, 0.264E-02,     0.000,    0.5085,    0.0001,    0.0515,     2.354,     2.081,     6.700,     3.038, 0.402E+01, 0.402E-01, 0.000E+00, 0.402E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.359E+00, 0.798E+01, 0.834E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.384E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.986E+02, 0.329E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.141E+03,     0.791,     0.954,     0.000,
    68.201,   600.000,   123.800,     7.199,    -0.010,    12.580,     0.000,     0.493,    51.450,  2866.000,     1.000,     7.475,    70.684,     0.000,   313.882,   346.345,   -51.558,   -51.589,     0.137,    51.000,   100.000,     0.431,     1.962,    19.992,     0.039,     0.147,     0.146,     0.554,     2.025,     0.095,     0.021,    10.324,    11.934,    31.000, 0.253E-02,     0.000,    0.5082,    0.0001,    0.0524,     2.351,     2.078,     6.700,     3.043, 0.401E+01, 0.330E-01, 0.000E+00, 0.330E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.357E+00, 0.791E+01, 0.827E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.385E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.977E+02, 0.326E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.144E+03,     0.794,     0.954,     0.000,
    68.306,   600.000,   123.800,     7.186,    -0.012,    13.032,    57.570,     0.492,    51.450,  2866.000,     1.000,     7.481,    99.443,    54.312,   317.663,   346.325,   -24.441,   -49.352,     0.137,    51.000,   100.000,     0.395,     1.962,    19.992,     0.040,     0.147,     0.146,     0.551,     2.025,     0.095,     0.017,    10.266,    11.936,    31.000, 0.246E-02,     0.000,    0.5080,    0.0001,    0.0531,     2.345,     2.074,     6.700,     3.049, 0.400E+01, 0.260E-01, 0.168E-03, 0.258E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.356E+00, 0.784E+01, 0.820E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.386E-02, 0.167E-03, 0.000E+00, 0.000E+00, 0.968E+02, 0.323E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.146E+03,     0.798,     0.954,     0.000,
    68.403,   600.000,   123.801,     7.187,    -0.018,    12.695,   197.043,     0.491,    51.451,  2866.000,     1.000,     7.519,   237.946,   185.890,   356.640,   346.663,    15.743,   -57.822,     0.214,    51.000,   100.000,     0.364,     1.958,    19.991,     0.040,     0.147,     0.146,     0.548,     2.025,     0.095,     0.014,    10.249,    11.934,    31.000, 0.250E-02,     0.000,    0.5079,    0.0001,    0.0537,     2.337,     2.068,     6.700,     3.052, 0.400E+01, 0.222E-01, 0.496E-03, 0.217E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.355E+00, 0.780E+01, 0.815E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.388E-02, 0.492E-03, 0.000E+00, 0.000E+00, 0.963E+02, 0.321E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.149E+03,     0.800,     0.954,     0.001,
    68.500,   600.000,   123.801,     7.205,    -0.026,    12.684,   443.544,     0.491,    51.451,  2866.000,     1.000,     7.592,   467.442,   418.437,   354.456,   347.492,    26.179,   -68.221,     0.215,    51.000,   100.000,     0.334,     1.949,    19.988,     0.040,     0.147,     0.146,     0.544,     2.025,     0.094,     0.014,    10.282,    11.923,    31.000, 0.269E-02,     0.000,    0.5080,    0.0001,    0.0538,     2.326,     2.059,     6.700,     3.054, 0.403E+01, 0.220E-01, 0.111E-02, 0.209E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.355E+00, 0.777E+01, 0.813E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.389E-02, 0.110E-02, 0.000E+00, 0.000E+00, 0.960E+02, 0.320E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.151E+03,     0.801,     0.955,     0.002,
    68.604,   600.000,   123.802,     7.239,    -0.038,    13.299,   553.550,     0.492,    51.452,  2866.000,     1.000,     7.732,   548.687,   522.217,   335.254,   348.784,    45.673,   -85.674,     0.352,    51.000,   100.000,     0.304,     1.932,    19.983,     0.039,     0.148,     0.146,     0.539,     2.025,     0.094,     0.017,    10.360,    11.902,    31.000, 0.305E-02,     0.000,    0.5082,    0.0001,    0.0529,     2.308,     2.044,     6.710,     3.052, 0.407E+01, 0.263E-01, 0.168E-02, 0.247E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.357E+00, 0.776E+01, 0.812E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.391E-02, 0.167E-02, 0.000E+00, 0.000E+00, 0.959E+02, 0.320E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.154E+03,     0.799,     0.955,     0.003,
    68.701,   600.000,   123.801,     7.283,    -0.052,    11.938,   184.716,     0.492,    51.451,  2866.000,     1.000,     7.877,   167.737,   174.261,   327.921,   349.539,    43.095,   -58.190,     0.227,    51.000,   100.000,     0.277,     1.901,    19.975,     0.037,     0.148,     0.147,     0.535,     2.026,     0.094,     0.024,    10.432,    11.869,    31.000, 0.352E-02,     0.000,    0.5087,    0.0001,    0.0504,     2.280,     2.021,     6.710,     3.046, 0.413E+01, 0.367E-01, 0.801E-03, 0.359E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.358E+00, 0.777E+01, 0.813E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.393E-02, 0.795E-03, 0.000E+00, 0.000E+00, 0.959E+02, 0.320E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.156E+03,     0.790,     0.955,     0.001,
    68.806,   600.000,   123.800,     7.387,    -0.051,    12.518,     0.000,     0.494,    51.450,  2866.000,     1.000,     7.980,   -65.622,     0.000,   296.041,   349.906,    36.414,   -24.656,     0.139,    51.000,   100.000,     0.251,     1.832,    19.957,     0.033,     0.148,     0.147,     0.529,     2.026,     0.092,     0.035,    10.554,    11.800,    31.000, 0.417E-02,     0.000,    0.5093,    0.0001,    0.0464,     2.209,     1.964,     6.710,     3.039, 0.425E+01, 0.547E-01, 0.000E+00, 0.547E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.361E+00, 0.785E+01, 0.821E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.400E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.969E+02, 0.323E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.159E+03,     0.774,     0.955,     0.000,
    68.903,   600.000,   123.800,     7.605,    -0.045,    12.681,     0.000,     0.494,    51.450,  2866.000,     1.000,     8.068,  -120.451,     0.000,   262.825,   349.757,    35.603,    -2.083,     0.139,    51.000,   100.000,     0.227,     1.719,    19.925,     0.029,     0.148,     0.147,     0.522,     2.026,     0.090,     0.044,    10.706,    11.682,    31.000, 0.490E-02,     0.000,    0.5097,    0.0001,    0.0429,     2.083,     1.862,     6.720,     3.036, 0.451E+01, 0.740E-01, 0.000E+00, 0.740E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.368E+00, 0.811E+01, 0.848E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.419E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.100E+03, 0.334E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.162E+03,     0.762,     0.955,     0.000,
    69.000,   600.000,   123.800,     7.874,    -0.037,    12.630,     0.000,     0.493,    51.450,  2866.000,     1.000,     8.172,  -145.624,     0.000,   250.908,   349.491,    38.600,     8.441,     0.139,    51.000,   100.000,     0.204,     1.578,    19.883,     0.027,     0.148,     0.147,     0.515,     2.026,     0.087,     0.050,    10.830,    11.529,    31.000, 0.555E-02,     0.000,    0.5097,    0.0001,    0.0404,     1.915,     1.725,     6.740,     3.041, 0.485E+01, 0.902E-01, 0.000E+00, 0.902E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.374E+00, 0.844E+01, 0.882E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.445E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.104E+03, 0.347E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.165E+03,     0.756,     0.955,     0.000,
    69.104,   600.000,   123.800,     8.114,    -0.029,    12.513,     0.000,     0.491,    51.450,  2866.000,     1.000,     8.283,  -167.490,     0.000,   241.055,   349.176,    41.355,    18.014,     0.139,    51.000,   100.000,     0.184,     1.443,    19.840,     0.027,     0.148,     0.147,     0.508,     2.026,     0.083,     0.051,    10.879,    11.375,    31.000, 0.583E-02,     0.000,    0.5092,    0.0001,    0.0399,     1.744,     1.585,     6.750,     3.053, 0.517E+01, 0.966E-01, 0.000E+00, 0.966E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.376E+00, 0.873E+01, 0.911E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.472E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.108E+03, 0.359E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.167E+03,     0.764,     0.955,     0.000,
    69.201,   600.000,   123.800,     8.258,    -0.021,    12.568,     0.000,     0.489,    51.450,  2866.000,     1.000,     8.358,  -186.735,     0.000,   235.488,   348.884,    44.166,    29.174,     0.139,    51.000,   100.000,     0.167,     1.360,    19.811,     0.028,     0.149,     0.148,     0.502,     2.026,     0.081,     0.047,    10.876,    11.272,    31.000, 0.585E-02,     0.000,    0.5086,    0.0001,    0.0409,     1.632,     1.492,     6.760,     3.066, 0.536E+01, 0.916E-01, 0.000E+00, 0.916E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.375E+00, 0.888E+01, 0.926E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.491E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.110E+03, 0.365E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.170E+03,     0.777,     0.955,     0.000,
    69.306,   600.000,   123.800,     8.348,    -0.013,    12.398,    66.885,     0.487,    51.450,  2866.000,     1.000,     8.385,  -111.607,    63.099,   239.260,   348.594,    40.799,    24.572,     0.138,    51.000,   100.000,     0.152,     1.314,    19.792,     0.029,     0.149,     0.148,     0.497,     2.026,     0.079,     0.042,    10.868,    11.212,    31.000, 0.585E-02,     0.000,    0.5082,    0.0001,    0.0421,     1.567,     1.438,     6.770,     3.077, 0.549E+01, 0.840E-01, 0.741E-03, 0.832E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.375E+00, 0.895E+01, 0.932E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.503E-02, 0.738E-03, 0.000E+00, 0.000E+00, 0.110E+03, 0.368E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.173E+03,     0.789,     0.955,     0.000,
    69.403,   600.000,   123.800,     8.382,    -0.003,    12.649,   496.644,     0.486,    51.450,  2866.000,     1.000,     8.404,   344.789,   468.532,   258.766,   348.851,    31.532,     2.126,     0.139,    51.000,   100.000,     0.139,     1.299,    19.786,     0.030,     0.149,     0.148,     0.493,     2.026,     0.079,     0.039,    10.858,    11.194,    31.000, 0.589E-02,     0.000,    0.5080,    0.0001,    0.0431,     1.543,     1.417,     6.770,     3.083, 0.555E+01, 0.780E-01, 0.510E-02, 0.729E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.374E+00, 0.893E+01, 0.930E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.509E-02, 0.508E-02, 0.000E+00, 0.000E+00, 0.110E+03, 0.367E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.175E+03,     0.796,     0.955,     0.003,
    69.500,   600.000,   123.800,     8.375,     0.008,    12.627,   774.846,     0.486,    51.450,  2866.000,     1.000,     8.441,   640.337,   730.986,   277.155,   350.072,    32.196,   -14.464,     0.140,    51.000,   100.000,     0.128,     1.303,    19.788,     0.031,     0.149,     0.149,     0.489,     2.027,     0.079,     0.037,    10.847,    11.203,    31.000, 0.596E-02,     0.000,    0.5081,    0.0001,    0.0440,     1.544,     1.418,     6.770,     3.085, 0.555E+01, 0.748E-01, 0.762E-02, 0.672E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.374E+00, 0.885E+01, 0.922E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.510E-02, 0.759E-02, 0.000E+00, 0.000E+00, 0.109E+03, 0.364E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.178E+03,     0.801,     0.955,     0.004,
    69.604,   600.000,   123.800,     8.323,     0.017,    12.559,   587.629,     0.487,    51.450,  2866.000,     1.000,     8.457,   507.268,   554.367,   307.753,   351.424,    38.307,   -34.879,     0.140,    51.000,   100.000,     0.117,     1.330,    19.800,     0.032,     0.149,     0.149,     0.486,     2.027,     0.079,     0.037,    10.833,    11.248,    31.000, 0.605E-02,     0.000,    0.5084,    0.0001,    0.0447,     1.574,     1.444,     6.760,     3.083, 0.548E+01, 0.734E-01, 0.567E-02, 0.677E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.374E+00, 0.870E+01, 0.908E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.505E-02, 0.565E-02, 0.000E+00, 0.000E+00, 0.107E+03, 0.358E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.180E+03,     0.803,     0.955,     0.003,
    69.701,   600.000,   123.800,     8.205,     0.021,    12.635,   213.429,     0.487,    51.450,  2866.000,     1.000,     8.409,   148.248,   201.349,   305.083,   351.794,    39.002,   -32.613,     0.141,    51.000,   100.000,     0.108,     1.382,    19.825,     0.032,     0.150,     0.149,     0.484,     2.027,     0.081,     0.036,    10.814,    11.335,    31.000, 0.608E-02,     0.000,    0.5088,    0.0001,    0.0453,     1.636,     1.495,     6.760,     3.079, 0.533E+01, 0.703E-01, 0.198E-02, 0.683E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.372E+00, 0.847E+01, 0.884E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.491E-02, 0.197E-02, 0.000E+00, 0.000E+00, 0.104E+03, 0.348E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.183E+03,     0.801,     0.955,     0.001,
    69.806,   600.000,   123.800,     7.994,     0.023,    12.634,     0.000,     0.488,    51.450,  2866.000,     1.000,     8.300,   -78.027,     0.000,   286.476,   351.219,    33.442,   -20.159,     0.140,    51.000,   100.000,     0.100,     1.469,    19.860,     0.033,     0.150,     0.149,     0.484,     2.027,     0.083,     0.035,    10.771,    11.459,    31.000, 0.594E-02,     0.000,    0.5092,    0.0001,    0.0463,     1.739,     1.580,     6.750,     3.072, 0.506E+01, 0.649E-01, 0.000E+00, 0.649E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.367E+00, 0.812E+01, 0.849E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.467E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.100E+03, 0.334E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.185E+03,     0.801,     0.955,     0.000,
    69.903,   600.000,   123.800,     7.791,     0.023,    12.761,     0.000,     0.489,    51.450,  2866.000,     1.000,     8.189,   -96.796,     0.000,   271.878,   350.562,    26.702,    -8.590,     0.140,    51.000,   100.000,     0.094,     1.562,    19.893,     0.035,     0.150,     0.149,     0.484,     2.027,     0.086,     0.034,    10.679,    11.578,    31.000, 0.553E-02,     0.000,    0.5097,    0.0001,    0.0479,     1.853,     1.674,     6.730,     3.065, 0.480E+01, 0.594E-01, 0.000E+00, 0.594E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.362E+00, 0.780E+01, 0.817E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.447E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.962E+02, 0.321E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.187E+03,     0.802,     0.955,     0.000,
    70.000,   600.000,   123.800,     7.607,     0.022,    12.553,     0.000,     0.490,    51.450,  2866.000,     1.000,     8.085,  -120.064,     0.000,   257.053,   349.945,    24.309,     2.863,     0.139,    51.000,   100.000,     0.088,     1.655,    19.922,     0.038,     0.150,     0.149,     0.485,     2.027,     0.088,     0.031,    10.537,    11.690,    31.000, 0.497E-02,     0.000,    0.5100,    0.0001,    0.0505,     1.967,     1.767,     6.720,     3.059, 0.458E+01, 0.537E-01, 0.000E+00, 0.537E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.358E+00, 0.753E+01, 0.789E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.432E-02, 0.000E+00, 0.000E+00, 0.000E+00, 0.928E+02, 0.309E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.188E+03,     0.807,     0.955,     0.000,
