Variable,JDAY,    1,    2,    3,    4,    5,    6,    7,    8,    9,   10,   11,   12,   13,   14,   15,   16,   17,   18,   19,   20,   21,   22,   23,   24,   25,   26,   27,   28,   29,   30,   31,   32,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   337.500,      0.00,      0.11,      0.12,      0.13,      0.13,      0.17,      0.22,      0.26,      0.28,      0.28,      0.29,      0.28,      0.28,      0.27,      0.25,      0.25,      0.25,      0.22,      0.20,      0.36,      0.46,      0.45,      0.43,      0.36,      0.27,      0.24,      0.23,      0.23,      0.23,      0.23,      0.23,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   338.500,      0.00,      0.10,      0.11,      0.13,      0.12,      0.16,      0.21,      0.25,      0.27,      0.28,      0.29,      0.28,      0.28,      0.28,      0.28,      0.28,      0.28,      0.26,      0.25,      0.25,      0.41,      0.45,      0.45,      0.45,      0.44,      0.38,      0.30,      0.25,      0.23,      0.23,      0.23,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   339.500,      0.00,      0.10,      0.10,      0.12,      0.12,      0.14,      0.19,      0.21,      0.23,      0.23,      0.23,      0.24,      0.24,      0.25,      0.26,      0.26,      0.26,      0.25,      0.23,      0.22,      0.37,      0.44,      0.44,      0.41,      0.36,      0.29,      0.25,      0.24,      0.23,      0.23,      0.23,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   340.500,      0.00,      0.11,      0.10,      0.10,      0.11,      0.14,      0.17,      0.20,      0.21,      0.21,      0.22,      0.21,      0.21,      0.22,      0.22,      0.22,      0.22,      0.21,      0.20,      0.19,      0.44,      0.44,      0.43,      0.42,      0.36,      0.31,      0.27,      0.25,      0.24,      0.24,      0.23,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   341.500,      0.00,      0.10,      0.10,      0.11,      0.10,      0.13,      0.16,      0.18,      0.20,      0.20,      0.21,      0.21,      0.21,      0.21,      0.21,      0.21,      0.21,      0.20,      0.19,      0.20,      0.44,      0.43,      0.41,      0.39,      0.35,      0.30,      0.26,      0.25,      0.24,      0.24,      0.24,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   342.500,      0.00,      0.09,      0.09,      0.11,      0.10,      0.12,      0.15,      0.17,      0.18,      0.19,      0.20,      0.20,      0.20,      0.20,      0.21,      0.20,      0.21,      0.19,      0.18,      0.43,      0.43,      0.43,      0.42,      0.40,      0.37,      0.32,      0.27,      0.25,      0.24,      0.24,      0.24,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   343.500,      0.00,      0.08,      0.08,      0.11,      0.10,      0.10,      0.13,      0.15,      0.16,      0.17,      0.18,      0.18,      0.18,      0.19,      0.19,      0.19,      0.19,      0.17,      0.17,      0.30,      0.34,      0.42,      0.41,      0.40,      0.38,      0.34,      0.28,      0.25,      0.24,      0.24,      0.24,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   344.500,      0.00,      0.07,      0.08,      0.09,      0.07,      0.09,      0.12,      0.13,      0.15,      0.15,      0.16,      0.17,      0.17,      0.18,      0.19,      0.19,      0.21,      0.25,      0.32,      0.39,      0.42,      0.41,      0.40,      0.37,      0.33,      0.28,      0.26,      0.24,      0.24,      0.24,      0.24,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   345.500,      0.00,      0.07,      0.08,      0.09,      0.10,      0.10,      0.12,      0.14,      0.15,      0.17,      0.18,      0.19,      0.21,      0.23,      0.27,      0.30,      0.32,      0.37,      0.40,      0.40,      0.41,      0.41,      0.41,      0.40,      0.40,      0.37,      0.33,      0.28,      0.26,      0.24,      0.24,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   346.500,      0.00,      0.08,      0.08,      0.10,      0.11,      0.12,      0.13,      0.16,      0.18,      0.19,      0.20,      0.21,      0.22,      0.25,      0.28,      0.28,      0.25,      0.26,      0.26,      0.26,      0.33,      0.41,      0.41,      0.40,      0.39,      0.37,      0.32,      0.28,      0.28,      0.31,      0.33,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   347.500,      0.00,      0.08,      0.09,      0.10,      0.13,      0.14,      0.15,      0.17,      0.18,      0.18,      0.20,      0.21,      0.21,      0.23,      0.25,      0.25,      0.25,      0.23,      0.31,      0.38,      0.40,      0.40,      0.40,      0.39,      0.36,      0.32,      0.29,      0.30,      0.32,      0.32,      0.33,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   348.500,      0.00,      0.08,      0.09,      0.11,      0.14,      0.16,      0.15,      0.17,      0.18,      0.18,      0.20,      0.21,      0.21,      0.22,      0.24,      0.24,      0.25,      0.26,      0.29,      0.37,      0.40,      0.40,      0.40,      0.38,      0.35,      0.32,      0.30,      0.30,      0.32,      0.32,      0.33,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   349.500,      0.00,      0.08,      0.09,      0.11,      0.14,      0.18,      0.17,      0.16,      0.15,      0.17,      0.18,      0.19,      0.19,      0.20,      0.22,      0.22,      0.22,      0.22,      0.21,      0.22,      0.34,      0.40,      0.39,      0.38,      0.35,      0.32,      0.31,      0.30,      0.31,      0.32,      0.32,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   350.500,      0.00,      0.08,      0.09,      0.11,      0.15,      0.18,      0.18,      0.16,      0.15,      0.17,      0.14,      0.14,      0.16,      0.18,      0.20,      0.20,      0.20,      0.20,      0.18,      0.28,      0.39,      0.39,      0.38,      0.35,      0.32,      0.31,      0.31,      0.31,      0.31,      0.32,      0.32,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   351.500,      0.00,      0.08,      0.09,      0.13,      0.15,      0.19,      0.19,      0.17,      0.16,      0.14,      0.14,      0.14,      0.14,      0.17,      0.17,      0.16,      0.22,      0.34,      0.39,      0.39,      0.39,      0.37,      0.36,      0.33,      0.31,      0.31,      0.31,      0.31,      0.31,      0.32,      0.32,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   352.500,      0.00,      0.08,      0.09,      0.11,      0.15,      0.21,      0.21,      0.19,      0.17,      0.15,      0.14,      0.14,      0.14,      0.14,      0.22,      0.25,      0.27,      0.32,      0.34,      0.34,      0.37,      0.38,      0.37,      0.37,      0.36,      0.34,      0.33,      0.31,      0.31,      0.31,      0.32,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   353.500,      0.00,      0.07,      0.08,      0.11,      0.15,      0.21,      0.26,      0.25,      0.22,      0.22,      0.18,      0.15,      0.15,      0.14,      0.14,      0.14,      0.16,      0.17,      0.17,      0.17,      0.17,      0.37,      0.37,      0.36,      0.35,      0.33,      0.31,      0.31,      0.31,      0.31,      0.31,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   354.500,      0.00,      0.07,      0.08,      0.10,      0.13,      0.21,      0.29,      0.27,      0.24,      0.25,      0.22,      0.20,      0.20,      0.16,      0.14,      0.14,      0.14,      0.14,      0.14,      0.14,      0.20,      0.37,      0.36,      0.35,      0.33,      0.32,      0.31,      0.31,      0.31,      0.31,      0.31,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   355.500,      0.00,      0.07,      0.07,      0.08,      0.12,      0.21,      0.22,      0.20,      0.17,      0.15,      0.16,      0.15,      0.14,      0.14,      0.14,      0.14,      0.14,      0.14,      0.14,      0.14,      0.14,      0.37,      0.36,      0.35,      0.33,      0.32,      0.31,      0.31,      0.31,      0.31,      0.31,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   356.500,      0.00,      0.07,      0.07,      0.08,      0.11,      0.22,      0.24,      0.22,      0.19,      0.16,      0.16,      0.16,      0.15,      0.15,      0.14,      0.14,      0.14,      0.14,      0.14,      0.14,      0.14,      0.35,      0.35,      0.34,      0.33,      0.31,      0.31,      0.31,      0.31,      0.31,      0.31,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   357.500,      0.00,      0.07,      0.07,      0.10,      0.10,      0.22,      0.26,      0.24,      0.21,      0.18,      0.17,      0.16,      0.15,      0.15,      0.15,      0.15,      0.15,      0.15,      0.15,      0.14,      0.14,      0.21,      0.35,      0.34,      0.34,      0.33,      0.31,      0.31,      0.30,      0.31,      0.31,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   358.500,      0.00,      0.06,      0.07,      0.09,      0.11,      0.21,      0.27,      0.26,      0.23,      0.22,      0.18,      0.17,      0.16,      0.16,      0.15,      0.15,      0.15,      0.15,      0.15,      0.15,      0.15,      0.15,      0.32,      0.34,      0.33,      0.32,      0.31,      0.30,      0.30,      0.30,      0.30,      0.00,
