JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),
   343.201,   600.000,   123.790,    10.616,     0.012,    12.566,     0.000,     0.450,    51.440,  2866.000,     1.000,    10.570,     6.412,     0.000,   328.245,   361.022,   -14.415,   -24.775,     0.000,
   343.306,   600.000,   123.790,    10.607,     0.012,    12.617,     0.000,     0.450,    51.440,  2866.000,     1.000,    10.565,    67.948,     0.000,   361.063,   360.987,   -28.460,   -39.412,     0.000,
   343.403,   600.000,   123.790,    10.607,     0.012,    12.567,   104.984,     0.450,    51.440,  2866.000,     1.000,    10.578,   175.583,    99.042,   362.433,   361.120,   -34.324,   -40.904,     0.000,
   343.507,   600.000,   123.790,    10.607,     0.013,    12.559,   173.247,     0.450,    51.440,  2866.000,     1.000,    10.608,   268.429,   163.440,   369.349,   361.543,   -48.029,   -49.154,     0.000,
   343.604,   600.000,   123.790,    10.606,     0.018,    14.323,   120.338,     0.450,    51.440,  2866.000,     1.000,    10.631,   184.221,   113.526,   356.527,   361.791,   -37.549,   -38.409,     0.000,
   343.701,   600.000,   123.790,    10.606,     0.013,    12.069,     9.806,     0.450,    51.440,  2866.000,     1.000,    10.641,    57.818,     9.251,   348.483,   361.724,   -31.175,   -30.635,     0.000,
   343.806,   600.000,   123.791,    10.608,     0.013,    13.704,     0.000,     0.450,    51.441,  2866.000,     1.000,    10.644,    -9.154,     0.000,   332.847,   361.540,    -5.510,   -14.030,     0.000,
   343.903,   600.000,   123.792,    10.615,     0.001,    12.372,     0.000,     0.450,    51.442,  2866.000,     1.000,    10.642,   -83.079,     0.000,   313.206,   361.247,    27.507,     7.531,     0.000,
   344.007,   600.000,   123.792,    10.634,    -0.013,    12.534,     0.000,     0.450,    51.442,  2866.000,     1.000,    10.650,  -103.042,     0.000,   306.637,   361.051,    35.390,    13.238,     0.000,
   344.104,   600.000,   123.792,    10.664,    -0.022,    12.491,     0.000,     0.450,    51.442,  2866.000,     1.000,    10.669,   -98.240,     0.000,   304.113,   360.969,    28.600,    12.784,     0.000,
   344.201,   600.000,   123.792,    10.706,    -0.030,    12.886,     0.000,     0.450,    51.442,  2866.000,     1.000,    10.701,  -107.229,     0.000,   303.395,   360.958,    35.096,    14.570,     0.000,
   344.306,   600.000,   123.792,    10.756,    -0.042,    12.646,     0.000,     0.450,    51.442,  2866.000,     1.000,    10.744,  -121.638,     0.000,   301.892,   360.953,    44.527,    18.051,     0.000,
   344.403,   600.000,   123.792,    10.794,    -0.053,    12.790,   104.148,     0.450,    51.442,  2866.000,     1.000,    10.783,   -33.633,    98.252,   299.012,   360.988,    48.552,    21.356,     0.000,
   344.507,   600.000,   123.792,    10.832,    -0.054,    12.784,   172.617,     0.450,    51.442,  2866.000,     1.000,    10.827,    13.835,   162.846,   296.365,   361.142,    58.485,    25.748,     0.000,
   344.604,   600.000,   123.792,    10.880,    -0.054,    12.540,   120.113,     0.450,    51.442,  2866.000,     1.000,    10.857,   -59.278,   113.315,   288.094,   361.145,    66.013,    33.529,     0.000,
   344.701,   600.000,   123.793,    10.958,    -0.050,    12.742,     9.848,     0.450,    51.443,  2866.000,     1.000,    10.892,  -177.794,     9.290,   284.065,   360.990,    71.539,    38.620,     0.000,
   344.806,   600.000,   123.793,    11.042,    -0.048,    12.443,     0.000,     0.450,    51.443,  2866.000,     1.000,    10.908,  -198.829,     0.000,   282.710,   360.737,    78.762,    42.040,     0.000,
   344.903,   600.000,   123.792,    11.110,    -0.046,    12.471,     0.000,     0.450,    51.442,  2866.000,     1.000,    10.910,  -203.931,     0.000,   282.102,   360.528,    83.070,    42.436,     0.000,
   345.007,   600.000,   123.792,    11.164,    -0.042,    12.589,     0.000,     0.450,    51.442,  2866.000,     1.000,    10.900,  -191.027,     0.000,   279.079,   360.340,    72.134,    37.633,     0.000,
   345.104,   600.000,   123.792,    11.186,    -0.040,    12.762,     0.000,     0.450,    51.442,  2866.000,     1.000,    10.879,  -200.282,     0.000,   281.813,   360.175,    78.142,    43.779,     0.000,
   345.201,   600.000,   123.792,    11.161,    -0.042,    12.631,     0.000,     0.450,    51.442,  2866.000,     1.000,    10.850,  -205.506,     0.000,   281.182,   360.029,    81.084,    45.575,     0.000,
   345.306,   600.000,   123.792,    11.131,    -0.043,    12.494,     0.000,     0.450,    51.442,  2866.000,     1.000,    10.811,  -198.589,     0.000,   281.182,   359.880,    77.458,    42.433,     0.000,
   345.403,   600.000,   123.792,    11.112,    -0.041,    13.032,   103.345,     0.450,    51.442,  2866.000,     1.000,    10.786,   -88.358,    97.495,   282.527,   359.775,    71.588,    37.016,     0.000,
   345.507,   600.000,   123.792,    11.106,    -0.040,    12.613,   172.033,     0.450,    51.442,  2866.000,     1.000,    10.772,   -15.108,   162.295,   285.766,   359.742,    73.160,    30.268,     0.000,
   345.604,   600.000,   123.792,    11.101,    -0.040,    12.660,   119.933,     0.450,    51.442,  2866.000,     1.000,    10.748,   -75.204,   113.144,   285.766,   359.718,    81.512,    32.884,     0.000,
   345.701,   600.000,   123.792,    11.082,    -0.039,    12.510,    21.440,     0.450,    51.442,  2866.000,     1.000,    10.707,  -198.452,    20.226,   257.655,   359.630,    78.671,    38.031,     0.000,
   345.806,   600.000,   123.792,    11.048,    -0.037,    12.253,     0.000,     0.450,    51.442,  2866.000,     1.000,    10.654,  -228.828,     0.000,   234.751,   359.457,    63.314,    40.808,     0.000,
   345.903,   600.000,   123.791,    11.015,    -0.032,    12.810,     0.000,     0.450,    51.441,  2866.000,     1.000,    10.617,  -236.487,     0.000,   225.589,   359.292,    56.748,    46.036,     0.000,
   346.007,   600.000,   123.792,    10.979,    -0.029,    12.409,     0.000,     0.450,    51.442,  2866.000,     1.000,    10.588,  -254.988,     0.000,   222.321,   359.109,    63.136,    55.063,     0.000,
   346.104,   600.000,   123.792,    10.943,    -0.027,    12.671,     0.000,     0.450,    51.442,  2866.000,     1.000,    10.561,  -262.613,     0.000,   221.092,   358.931,    66.210,    58.564,     0.000,
   346.201,   600.000,   123.792,    10.907,    -0.024,    12.344,     0.000,     0.450,    51.442,  2866.000,     1.000,    10.527,  -254.071,     0.000,   219.716,   358.748,    60.129,    54.909,     0.000,
   346.306,   600.000,   123.792,    10.870,    -0.021,    12.961,     0.000,     0.450,    51.442,  2866.000,     1.000,    10.490,  -243.922,     0.000,   222.514,   358.560,    56.712,    51.164,     0.000,
   346.403,   600.000,   123.792,    10.855,    -0.020,    12.698,   282.704,     0.450,    51.442,  2866.000,     1.000,    10.476,    37.952,   266.702,   235.079,   358.469,    60.178,    45.181,     0.000,
   346.507,   600.000,   123.792,    10.859,    -0.020,    12.895,   439.026,     0.450,    51.442,  2866.000,     1.000,    10.499,   248.183,   414.175,   269.211,   358.806,    66.148,    10.251,     0.000,
   346.604,   600.000,   123.792,    10.864,    -0.018,    12.549,   319.174,     0.450,    51.442,  2866.000,     1.000,    10.525,   157.148,   301.107,   282.040,   359.250,    73.727,    -6.978,     0.000,
   346.701,   600.000,   123.791,    10.868,    -0.015,    12.465,    27.435,     0.450,    51.441,  2866.000,     1.000,    10.532,  -140.965,    25.882,   271.755,   359.176,    76.993,     2.432,     0.000,
   346.806,   600.000,   123.791,    10.872,    -0.013,    12.779,     0.000,     0.450,    51.441,  2866.000,     1.000,    10.521,  -190.167,     0.000,   255.275,   358.721,    69.431,    17.291,     0.000,
   346.903,   600.000,   123.792,    10.861,    -0.014,    12.715,     0.000,     0.450,    51.442,  2866.000,     1.000,    10.509,  -195.021,     0.000,   246.881,   358.510,    60.733,    22.658,     0.000,
   347.007,   600.000,   123.792,    10.834,    -0.006,    12.730,     0.000,     0.450,    51.442,  2866.000,     1.000,    10.492,  -211.623,     0.000,   244.245,   358.375,    68.859,    28.634,     0.000,
   347.104,   600.000,   123.792,    10.805,    -0.004,    12.607,     0.000,     0.450,    51.442,  2866.000,     1.000,    10.472,  -222.087,     0.000,   240.282,   358.232,    67.065,    37.071,     0.000,
   347.201,   600.000,   123.792,    10.776,    -0.004,    12.643,     0.000,     0.450,    51.442,  2866.000,     1.000,    10.451,  -231.016,     0.000,   234.687,   358.083,    64.376,    43.244,     0.000,
   347.306,   600.000,   123.792,    10.743,    -0.005,    12.674,     0.000,     0.450,    51.442,  2866.000,     1.000,    10.430,  -230.139,     0.000,   235.956,   357.918,    66.186,    41.990,     0.000,
   347.403,   600.000,   123.792,    10.730,    -0.006,    12.564,   290.979,     0.450,    51.442,  2866.000,     1.000,    10.425,    70.257,   274.508,   247.234,   357.843,    69.072,    24.569,     0.000,
   347.507,   600.000,   123.792,    10.733,    -0.007,    12.574,   488.577,     0.450,    51.442,  2866.000,     1.000,    10.459,   371.798,   460.922,   294.834,   358.421,    50.661,   -25.124,     0.000,
   347.604,   600.000,   123.792,    10.740,    -0.012,    12.888,   276.111,     0.450,    51.442,  2866.000,     1.000,    10.502,   206.180,   260.482,   324.003,   359.132,    69.016,   -49.843,     0.000,
   347.701,   600.000,   123.792,    10.749,    -0.019,    12.125,    27.016,     0.450,    51.442,  2866.000,     1.000,    10.523,   -61.762,    25.487,   301.563,   359.116,    58.234,   -28.539,     0.000,
   347.806,   600.000,   123.792,    10.757,    -0.023,    12.643,     0.000,     0.450,    51.442,  2866.000,     1.000,    10.520,  -119.206,     0.000,   279.489,   358.824,    48.249,    -8.377,     0.000,
   347.903,   600.000,   123.792,    10.766,    -0.027,    13.017,     0.000,     0.450,    51.442,  2866.000,     1.000,    10.512,  -139.492,     0.000,   267.509,   358.587,    45.715,     2.699,     0.000,
   348.007,   600.000,   123.791,    10.777,    -0.029,    12.435,     0.000,     0.450,    51.441,  2866.000,     1.000,    10.501,  -170.652,     0.000,   247.410,   358.333,    41.883,    17.847,     0.000,
   348.104,   600.000,   123.792,    10.785,    -0.010,    12.826,     0.000,     0.450,    51.442,  2866.000,     1.000,    10.485,  -182.143,     0.000,   244.945,   358.119,    46.333,    22.637,     0.000,
   348.201,   600.000,   123.792,    10.757,    -0.005,    12.251,     0.000,     0.450,    51.442,  2866.000,     1.000,    10.462,  -187.281,     0.000,   242.273,   357.988,    44.888,    26.678,     0.000,
   348.306,   600.000,   123.792,    10.731,    -0.003,    12.774,     0.000,     0.450,    51.442,  2866.000,     1.000,    10.434,  -166.596,     0.000,   251.453,   357.856,    40.616,    19.578,     0.000,
   348.403,   600.000,   123.792,    10.724,    -0.005,    12.541,   113.458,     0.450,    51.442,  2866.000,     1.000,    10.421,    25.727,   107.036,   313.078,   357.812,    37.130,    -0.556,     0.000,
   348.507,   600.000,   123.790,    10.726,    -0.003,    10.774,   284.584,     0.450,    51.440,  2866.000,     1.000,    10.429,   208.278,   268.476,   326.912,   358.100,    63.600,   -34.590,     0.000,
   348.604,   600.000,   123.791,    10.727,     0.003,    12.747,   199.649,     0.450,    51.441,  2866.000,     1.000,    10.443,   124.816,   188.349,   326.912,   358.494,    57.410,   -25.459,     0.000,
   348.701,   600.000,   123.791,    10.728,     0.005,    12.687,    20.173,     0.450,    51.441,  2866.000,     1.000,    10.439,   -84.303,    19.031,   298.529,   358.509,    48.073,    -4.718,     0.000,
   348.806,   600.000,   123.792,    10.728,     0.007,    12.911,     0.000,     0.450,    51.442,  2866.000,     1.000,    10.412,  -163.570,     0.000,   257.192,   358.178,    47.919,    14.665,     0.000,
   348.903,   600.000,   123.792,    10.728,     0.008,    12.778,     0.000,     0.450,    51.442,  2866.000,     1.000,    10.368,  -199.239,     0.000,   239.257,   357.876,    50.092,    30.528,     0.000,
   349.007,   600.000,   123.791,    10.701,     0.010,    12.595,     0.000,     0.450,    51.441,  2866.000,     1.000,    10.319,  -204.424,     0.000,   234.102,   357.704,    46.650,    34.172,     0.000,
   349.104,   600.000,   123.791,    10.670,     0.005,    12.621,     0.000,     0.450,    51.441,  2866.000,     1.000,    10.290,  -214.499,     0.000,   234.102,   357.552,    57.008,    34.041,     0.000,
   349.201,   600.000,   123.791,    10.639,     0.003,    12.624,     0.000,     0.450,    51.441,  2866.000,     1.000,    10.274,  -232.438,     0.000,   226.850,   357.393,    58.623,    43.273,     0.000,
   349.306,   600.000,   123.791,    10.602,     0.005,    12.625,     0.000,     0.450,    51.441,  2866.000,     1.000,    10.254,  -223.885,     0.000,   231.613,   357.210,    54.235,    44.053,     0.000,
   349.403,   600.000,   123.791,    10.587,     0.007,    12.868,   208.246,     0.450,    51.441,  2866.000,     1.000,    10.247,    18.640,   196.458,   255.874,   357.124,    47.969,    28.600,     0.000,
   349.507,   600.000,   123.791,    10.586,     0.008,    11.907,   435.599,     0.450,    51.441,  2866.000,     1.000,    10.271,   267.597,   410.942,   272.660,   357.492,    55.240,     3.273,     0.000,
   349.604,   600.000,   123.791,    10.584,     0.013,    12.488,   318.779,     0.450,    51.441,  2866.000,     1.000,    10.301,   176.460,   300.735,   282.832,   358.061,    56.005,    -6.958,     0.000,
   349.701,   600.000,   123.791,    10.581,     0.018,    12.639,    26.321,     0.450,    51.441,  2866.000,     1.000,    10.308,  -134.850,    24.831,   266.196,   358.063,    58.034,     9.780,     0.000,
   349.806,   600.000,   123.791,    10.577,     0.023,    12.681,     0.000,     0.450,    51.441,  2866.000,     1.000,    10.291,  -194.682,     0.000,   244.237,   357.590,    56.224,    25.106,     0.000,
   349.903,   600.000,   123.791,    10.573,     0.026,    12.653,     0.000,     0.450,    51.441,  2866.000,     1.000,    10.267,  -197.330,     0.000,   241.048,   357.256,    53.726,    27.395,     0.000,
   350.007,   600.000,   123.791,    10.565,     0.010,    12.923,     0.000,     0.450,    51.441,  2866.000,     1.000,    10.237,  -217.661,     0.000,   238.190,   357.020,    59.049,    39.781,     0.000,
   350.104,   600.000,   123.792,    10.530,     0.002,    12.848,     0.000,     0.450,    51.442,  2866.000,     1.000,    10.212,  -237.332,     0.000,   237.174,   356.849,    74.480,    43.177,     0.000,
   350.201,   600.000,   123.792,    10.497,    -0.001,    12.570,     0.000,     0.450,    51.442,  2866.000,     1.000,    10.191,  -231.670,     0.000,   237.028,   356.679,    70.927,    41.092,     0.000,
   350.306,   600.000,   123.792,    10.464,    -0.004,    12.714,     0.000,     0.450,    51.442,  2866.000,     1.000,    10.172,  -213.830,     0.000,   241.227,   356.513,    65.634,    32.910,     0.000,
   350.403,   600.000,   123.792,    10.452,    -0.008,    12.483,   284.005,     0.450,    51.442,  2866.000,     1.000,    10.170,    90.254,   267.929,   255.685,   356.447,    63.327,    13.587,     0.000,
   350.507,   600.000,   123.792,    10.456,    -0.008,    12.510,   406.313,     0.450,    51.442,  2866.000,     1.000,    10.207,   326.332,   383.315,   311.225,   357.007,    39.918,   -28.717,     0.000,
   350.604,   600.000,   123.792,    10.460,    -0.012,    12.818,   166.335,     0.450,    51.442,  2866.000,     1.000,    10.244,   155.300,   156.920,   350.857,   357.549,    37.975,   -43.047,     0.000,
