 JDAY,ELEVATION(m),TEMPERATURE(C)
   92.5000,  118.35,   10.24,
   92.5000,  116.35,    9.98,
   92.5000,  114.35,    9.62,
   92.5000,  112.35,    9.07,
   92.5000,  110.35,    8.42,
   92.5000,  108.35,    7.79,
   92.5000,  106.35,    7.39,
   92.5000,  104.35,    7.27,
   92.5000,  102.35,    7.25,
   92.5000,  100.35,    7.22,
   92.5000,   98.35,    7.20,
   92.5000,   96.35,    7.17,
   92.5000,   94.35,    7.16,
   92.5000,   92.35,    7.14,
   92.5000,   90.35,    7.13,
   92.5000,   88.35,    7.12,
   92.5000,   86.35,    7.10,
   92.5000,   84.35,    7.09,
   92.5000,   82.35,    7.09,
   92.5000,   80.35,    7.08,
   92.5000,   78.35,    7.07,
   92.5000,   76.35,    7.06,
   92.5000,   74.35,    7.04,
   92.5000,   72.35,    7.03,
   92.5000,   70.35,    7.03,
   92.5000,   68.35,    7.03,
   93.5000,  123.90,  -99.00,
   93.5000,  123.80,   10.83,
   93.5000,  120.35,   10.40,
   93.5000,  118.35,    9.80,
   93.5000,  116.35,    9.57,
   93.5000,  114.35,    9.42,
   93.5000,  112.35,    9.25,
   93.5000,  110.35,    9.05,
   93.5000,  108.35,    8.84,
   93.5000,  106.35,    8.60,
   93.5000,  104.35,    8.34,
   93.5000,  102.35,    8.10,
   93.5000,  100.35,    7.90,
   93.5000,   98.35,    7.73,
   93.5000,   96.35,    7.60,
   93.5000,   94.35,    7.50,
   93.5000,   92.35,    7.42,
   93.5000,   90.35,    7.36,
   93.5000,   88.35,    7.31,
   93.5000,   86.35,    7.27,
   93.5000,   84.35,    7.24,
   93.5000,   82.35,    7.21,
   93.5000,   80.35,    7.17,
   93.5000,   78.35,    7.15,
   93.5000,   76.35,    7.11,
   93.5000,   74.35,    7.08,
   93.5000,   72.35,    7.07,
   93.5000,   70.35,    7.07,
   93.5000,   68.35,    7.07,
   94.5000,  123.90,  -99.00,
   94.5000,  123.80,   10.72,
   94.5000,  120.35,   10.58,
   94.5000,  118.35,   10.22,
   94.5000,  116.35,    9.87,
   94.5000,  114.35,    9.74,
   94.5000,  112.35,    9.69,
   94.5000,  110.35,    9.63,
   94.5000,  108.35,    9.53,
   94.5000,  106.35,    9.33,
   94.5000,  104.35,    9.00,
   94.5000,  102.35,    8.54,
   94.5000,  100.35,    8.07,
   94.5000,   98.35,    7.71,
   94.5000,   96.35,    7.50,
   94.5000,   94.35,    7.38,
   94.5000,   92.35,    7.31,
   94.5000,   90.35,    7.25,
   94.5000,   88.35,    7.22,
   94.5000,   86.35,    7.19,
   94.5000,   84.35,    7.16,
   94.5000,   82.35,    7.14,
   94.5000,   80.35,    7.11,
   94.5000,   78.35,    7.09,
   94.5000,   76.35,    7.08,
   94.5000,   74.35,    7.08,
   94.5000,   72.35,    7.08,
   94.5000,   70.35,    7.08,
   94.5000,   68.35,    7.08,
   95.5000,  123.90,  -99.00,
   95.5000,  123.80,   12.46,
   95.5000,  120.35,   12.31,
   95.5000,  118.35,   12.19,
   95.5000,  116.35,   12.10,
   95.5000,  114.35,   12.05,
   95.5000,  112.35,   12.02,
   95.5000,  110.35,   12.00,
   95.5000,  108.35,   11.98,
   95.5000,  106.35,   11.94,
   95.5000,  104.35,   11.52,
   95.5000,  102.35,   10.14,
   95.5000,  100.35,    8.70,
   95.5000,   98.35,    8.04,
   95.5000,   96.35,    7.64,
   95.5000,   94.35,    7.46,
   95.5000,   92.35,    7.36,
   95.5000,   90.35,    7.29,
   95.5000,   88.35,    7.24,
   95.5000,   86.35,    7.20,
   95.5000,   84.35,    7.18,
   95.5000,   82.35,    7.16,
   95.5000,   80.35,    7.13,
   95.5000,   78.35,    7.11,
   95.5000,   76.35,    7.09,
   95.5000,   74.35,    7.09,
   95.5000,   72.35,    7.09,
   95.5000,   70.35,    7.09,
   95.5000,   68.35,    7.09,
   96.5000,  123.90,  -99.00,
   96.5000,  123.80,   13.14,
   96.5000,  120.35,   12.83,
   96.5000,  118.35,   12.75,
   96.5000,  116.35,   12.70,
   96.5000,  114.35,   12.52,
   96.5000,  112.35,   11.48,
   96.5000,  110.35,    9.07,
   96.5000,  108.35,    7.60,
   96.5000,  106.35,    7.60,
   96.5000,  104.35,    7.56,
   96.5000,  102.35,    7.34,
   96.5000,  100.35,    7.32,
   96.5000,   98.35,    7.32,
   96.5000,   96.35,    7.28,
   96.5000,   94.35,    7.23,
   96.5000,   92.35,    7.22,
   96.5000,   90.35,    7.20,
   96.5000,   88.35,    7.18,
   96.5000,   86.35,    7.16,
   96.5000,   84.35,    7.15,
   96.5000,   82.35,    7.14,
   96.5000,   80.35,    7.12,
   96.5000,   78.35,    7.11,
   96.5000,   76.35,    7.10,
   96.5000,   74.35,    7.10,
   96.5000,   72.35,    7.10,
   96.5000,   70.35,    7.10,
   96.5000,   68.35,    7.10,
   97.5000,  123.90,  -99.00,
   97.5000,  123.80,   12.14,
   97.5000,  120.35,   11.67,
   97.5000,  118.35,   10.91,
   97.5000,  116.35,   10.32,
   97.5000,  114.35,    9.89,
   97.5000,  112.35,    9.51,
   97.5000,  110.35,    9.17,
   97.5000,  108.35,    8.87,
   97.5000,  106.35,    8.60,
   97.5000,  104.35,    8.36,
   97.5000,  102.35,    8.15,
   97.5000,  100.35,    7.97,
   97.5000,   98.35,    7.82,
   97.5000,   96.35,    7.71,
   97.5000,   94.35,    7.63,
   97.5000,   92.35,    7.57,
   97.5000,   90.35,    7.52,
   97.5000,   88.35,    7.46,
   97.5000,   86.35,    7.40,
   97.5000,   84.35,    7.34,
   97.5000,   82.35,    7.29,
   97.5000,   80.35,    7.24,
   97.5000,   78.35,    7.20,
   97.5000,   76.35,    7.15,
   97.5000,   74.35,    7.13,
   97.5000,   72.35,    7.12,
   97.5000,   70.35,    7.12,
   97.5000,   68.35,    7.12,
   98.5000,  123.90,  -99.00,
   98.5000,  123.80,   12.33,
   98.5000,  120.35,   12.09,
   98.5000,  118.35,   11.59,
   98.5000,  116.35,   11.26,
   98.5000,  114.35,   11.09,
   98.5000,  112.35,   10.93,
   98.5000,  110.35,   10.73,
   98.5000,  108.35,   10.40,
   98.5000,  106.35,    9.88,
   98.5000,  104.35,    9.24,
   98.5000,  102.35,    8.59,
   98.5000,  100.35,    8.06,
   98.5000,   98.35,    7.76,
   98.5000,   96.35,    7.62,
   98.5000,   94.35,    7.54,
   98.5000,   92.35,    7.46,
   98.5000,   90.35,    7.40,
   98.5000,   88.35,    7.35,
   98.5000,   86.35,    7.31,
   98.5000,   84.35,    7.27,
   98.5000,   82.35,    7.23,
   98.5000,   80.35,    7.19,
   98.5000,   78.35,    7.15,
   98.5000,   76.35,    7.14,
   98.5000,   74.35,    7.14,
   98.5000,   72.35,    7.14,
   98.5000,   70.35,    7.14,
   98.5000,   68.35,    7.14,
   99.5000,  123.90,  -99.00,
   99.5000,  123.80,   12.54,
   99.5000,  120.35,   12.45,
   99.5000,  118.35,   12.36,
   99.5000,  116.35,   12.29,
   99.5000,  114.35,   12.23,
   99.5000,  112.35,   12.16,
   99.5000,  110.35,   12.10,
   99.5000,  108.35,   12.03,
   99.5000,  106.35,   11.90,
   99.5000,  104.35,   11.70,
   99.5000,  102.35,   11.28,
   99.5000,  100.35,   10.46,
   99.5000,   98.35,    9.43,
   99.5000,   96.35,    8.54,
   99.5000,   94.35,    7.96,
   99.5000,   92.35,    7.65,
   99.5000,   90.35,    7.49,
   99.5000,   88.35,    7.40,
   99.5000,   86.35,    7.36,
   99.5000,   84.35,    7.32,
   99.5000,   82.35,    7.29,
   99.5000,   80.35,    7.27,
   99.5000,   78.35,    7.23,
   99.5000,   76.35,    7.20,
   99.5000,   74.35,    7.16,
   99.5000,   72.35,    7.15,
   99.5000,   70.35,    7.15,
   99.5000,   68.35,    7.15,
  100.5000,  123.91,  -99.00,
  100.5000,  123.81,   13.65,
  100.5000,  120.35,   13.59,
  100.5000,  118.35,   13.55,
  100.5000,  116.35,   13.45,
  100.5000,  114.35,   13.36,
  100.5000,  112.35,   13.35,
  100.5000,  110.35,   13.35,
  100.5000,  108.35,   12.43,
  100.5000,  106.35,   10.23,
  100.5000,  104.35,    8.43,
  100.5000,  102.35,    7.70,
  100.5000,  100.35,    7.55,
  100.5000,   98.35,    7.49,
  100.5000,   96.35,    7.46,
  100.5000,   94.35,    7.43,
  100.5000,   92.35,    7.40,
  100.5000,   90.35,    7.36,
  100.5000,   88.35,    7.33,
  100.5000,   86.35,    7.31,
  100.5000,   84.35,    7.29,
  100.5000,   82.35,    7.27,
  100.5000,   80.35,    7.24,
  100.5000,   78.35,    7.21,
  100.5000,   76.35,    7.18,
  100.5000,   74.35,    7.17,
  100.5000,   72.35,    7.16,
  100.5000,   70.35,    7.16,
  100.5000,   68.35,    7.16,
  101.5000,  123.90,  -99.00,
  101.5000,  123.80,   14.34,
  101.5000,  120.35,   14.09,
  101.5000,  118.35,   13.94,
  101.5000,  116.35,   13.90,
  101.5000,  114.35,   13.87,
  101.5000,  112.35,   13.66,
  101.5000,  110.35,   12.61,
  101.5000,  108.35,   10.39,
  101.5000,  106.35,    8.17,
  101.5000,  104.35,    7.63,
  101.5000,  102.35,    7.62,
  101.5000,  100.35,    7.61,
  101.5000,   98.35,    7.61,
  101.5000,   96.35,    7.56,
  101.5000,   94.35,    7.50,
  101.5000,   92.35,    7.46,
  101.5000,   90.35,    7.44,
  101.5000,   88.35,    7.42,
  101.5000,   86.35,    7.38,
  101.5000,   84.35,    7.34,
  101.5000,   82.35,    7.31,
  101.5000,   80.35,    7.27,
  101.5000,   78.35,    7.24,
  101.5000,   76.35,    7.20,
  101.5000,   74.35,    7.18,
  101.5000,   72.35,    7.18,
  101.5000,   70.35,    7.18,
  101.5000,   68.35,    7.18,
  102.5000,  123.90,  -99.00,
  102.5000,  123.80,   14.36,
  102.5000,  120.35,   13.93,
  102.5000,  118.35,   13.45,
  102.5000,  116.35,   13.18,
  102.5000,  114.35,   12.75,
  102.5000,  112.35,   12.12,
  102.5000,  110.35,   11.33,
  102.5000,  108.35,   10.46,
  102.5000,  106.35,    9.54,
  102.5000,  104.35,    8.83,
  102.5000,  102.35,    8.39,
  102.5000,  100.35,    8.13,
  102.5000,   98.35,    7.97,
  102.5000,   96.35,    7.86,
  102.5000,   94.35,    7.78,
  102.5000,   92.35,    7.71,
  102.5000,   90.35,    7.63,
  102.5000,   88.35,    7.54,
  102.5000,   86.35,    7.46,
  102.5000,   84.35,    7.39,
  102.5000,   82.35,    7.33,
  102.5000,   80.35,    7.29,
  102.5000,   78.35,    7.25,
  102.5000,   76.35,    7.21,
  102.5000,   74.35,    7.19,
  102.5000,   72.35,    7.19,
  102.5000,   70.35,    7.19,
  102.5000,   68.35,    7.19,
  103.5000,  123.90,  -99.00,
  103.5000,  123.80,   13.90,
  103.5000,  120.35,   13.89,
  103.5000,  118.35,   13.89,
  103.5000,  116.35,   13.87,
  103.5000,  114.35,   13.47,
  103.5000,  112.35,   12.90,
  103.5000,  110.35,   12.42,
  103.5000,  108.35,   11.89,
  103.5000,  106.35,   11.08,
  103.5000,  104.35,   10.14,
  103.5000,  102.35,    9.34,
  103.5000,  100.35,    8.75,
  103.5000,   98.35,    8.34,
  103.5000,   96.35,    8.06,
  103.5000,   94.35,    7.84,
  103.5000,   92.35,    7.68,
  103.5000,   90.35,    7.55,
  103.5000,   88.35,    7.45,
  103.5000,   86.35,    7.38,
  103.5000,   84.35,    7.33,
  103.5000,   82.35,    7.29,
  103.5000,   80.35,    7.26,
  103.5000,   78.35,    7.23,
  103.5000,   76.35,    7.21,
  103.5000,   74.35,    7.20,
  103.5000,   72.35,    7.20,
  103.5000,   70.35,    7.20,
  103.5000,   68.35,    7.20,
  104.5000,  123.90,  -99.00,
  104.5000,  123.80,   13.35,
  104.5000,  120.35,   13.33,
  104.5000,  118.35,   13.22,
  104.5000,  116.35,   12.38,
  104.5000,  114.35,   12.02,
  104.5000,  112.35,   11.48,
  104.5000,  110.35,   10.49,
  104.5000,  108.35,    9.31,
  104.5000,  106.35,    8.50,
  104.5000,  104.35,    8.04,
  104.5000,  102.35,    7.77,
  104.5000,  100.35,    7.63,
  104.5000,   98.35,    7.53,
  104.5000,   96.35,    7.47,
  104.5000,   94.35,    7.43,
  104.5000,   92.35,    7.39,
  104.5000,   90.35,    7.36,
  104.5000,   88.35,    7.34,
  104.5000,   86.35,    7.32,
  104.5000,   84.35,    7.29,
  104.5000,   82.35,    7.27,
  104.5000,   80.35,    7.25,
  104.5000,   78.35,    7.24,
  104.5000,   76.35,    7.22,
  104.5000,   74.35,    7.21,
  104.5000,   72.35,    7.21,
  104.5000,   70.35,    7.21,
  104.5000,   68.35,    7.21,
  105.5000,  123.90,  -99.00,
  105.5000,  123.80,   13.16,
  105.5000,  120.35,   13.15,
  105.5000,  118.35,   13.14,
  105.5000,  116.35,   13.14,
  105.5000,  114.35,   13.14,
  105.5000,  112.35,   13.14,
  105.5000,  110.35,   13.14,
  105.5000,  108.35,   13.14,
  105.5000,  106.35,   13.14,
  105.5000,  104.35,   13.14,
  105.5000,  102.35,   13.14,
  105.5000,  100.35,   12.35,
  105.5000,   98.35,   10.20,
  105.5000,   96.35,    8.78,
  105.5000,   94.35,    8.14,
  105.5000,   92.35,    7.83,
  105.5000,   90.35,    7.67,
  105.5000,   88.35,    7.56,
  105.5000,   86.35,    7.49,
  105.5000,   84.35,    7.43,
  105.5000,   82.35,    7.39,
  105.5000,   80.35,    7.35,
  105.5000,   78.35,    7.32,
  105.5000,   76.35,    7.28,
  105.5000,   74.35,    7.25,
  105.5000,   72.35,    7.24,
  105.5000,   70.35,    7.23,
  105.5000,   68.35,    7.23,
  106.5000,  123.90,  -99.00,
  106.5000,  123.80,   13.35,
  106.5000,  120.35,   13.18,
  106.5000,  118.35,   13.04,
  106.5000,  116.35,   12.98,
  106.5000,  114.35,   12.98,
  106.5000,  112.35,   12.98,
  106.5000,  110.35,   12.98,
  106.5000,  108.35,   12.20,
  106.5000,  106.35,    9.24,
  106.5000,  104.35,    7.72,
  106.5000,  102.35,    7.58,
  106.5000,  100.35,    7.58,
  106.5000,   98.35,    7.58,
  106.5000,   96.35,    7.52,
  106.5000,   94.35,    7.46,
  106.5000,   92.35,    7.46,
  106.5000,   90.35,    7.41,
  106.5000,   88.35,    7.38,
  106.5000,   86.35,    7.35,
  106.5000,   84.35,    7.33,
  106.5000,   82.35,    7.31,
  106.5000,   80.35,    7.29,
  106.5000,   78.35,    7.27,
  106.5000,   76.35,    7.25,
  106.5000,   74.35,    7.25,
  106.5000,   72.35,    7.25,
  106.5000,   70.35,    7.25,
  106.5000,   68.35,    7.25,
  107.5000,  123.90,  -99.00,
  107.5000,  123.80,   13.98,
  107.5000,  120.35,   13.67,
  107.5000,  118.35,   13.50,
  107.5000,  116.35,   13.32,
  107.5000,  114.35,   13.09,
  107.5000,  112.35,   12.72,
  107.5000,  110.35,   11.93,
  107.5000,  108.35,   10.50,
  107.5000,  106.35,    8.74,
  107.5000,  104.35,    7.59,
  107.5000,  102.35,    7.58,
  107.5000,  100.35,    7.58,
  107.5000,   98.35,    7.57,
  107.5000,   96.35,    7.57,
  107.5000,   94.35,    7.54,
  107.5000,   92.35,    7.50,
  107.5000,   90.35,    7.48,
  107.5000,   88.35,    7.45,
  107.5000,   86.35,    7.42,
  107.5000,   84.35,    7.39,
  107.5000,   82.35,    7.36,
  107.5000,   80.35,    7.33,
  107.5000,   78.35,    7.31,
  107.5000,   76.35,    7.28,
  107.5000,   74.35,    7.26,
  107.5000,   72.35,    7.26,
  107.5000,   70.35,    7.26,
  107.5000,   68.35,    7.26,
  108.5000,  123.90,  -99.00,
  108.5000,  123.80,   13.43,
  108.5000,  120.35,   13.30,
  108.5000,  118.35,   12.94,
  108.5000,  116.35,   12.84,
  108.5000,  114.35,   12.70,
  108.5000,  112.35,   12.49,
  108.5000,  110.35,   12.23,
  108.5000,  108.35,   11.84,
  108.5000,  106.35,   11.26,
  108.5000,  104.35,   10.57,
  108.5000,  102.35,    9.85,
  108.5000,  100.35,    9.22,
  108.5000,   98.35,    8.70,
  108.5000,   96.35,    8.31,
  108.5000,   94.35,    8.03,
  108.5000,   92.35,    7.83,
  108.5000,   90.35,    7.69,
  108.5000,   88.35,    7.63,
  108.5000,   86.35,    7.60,
  108.5000,   84.35,    7.57,
  108.5000,   82.35,    7.51,
  108.5000,   80.35,    7.44,
  108.5000,   78.35,    7.37,
  108.5000,   76.35,    7.33,
  108.5000,   74.35,    7.29,
  108.5000,   72.35,    7.27,
  108.5000,   70.35,    7.27,
  108.5000,   68.35,    7.27,
  109.5000,  123.90,  -99.00,
  109.5000,  123.80,   13.70,
  109.5000,  120.35,   13.44,
  109.5000,  118.35,   12.91,
  109.5000,  116.35,   12.59,
  109.5000,  114.35,   12.38,
  109.5000,  112.35,   12.05,
  109.5000,  110.35,   11.55,
  109.5000,  108.35,   10.82,
  109.5000,  106.35,    9.93,
  109.5000,  104.35,    9.08,
  109.5000,  102.35,    8.39,
  109.5000,  100.35,    7.94,
  109.5000,   98.35,    7.71,
  109.5000,   96.35,    7.61,
  109.5000,   94.35,    7.56,
  109.5000,   92.35,    7.53,
  109.5000,   90.35,    7.49,
  109.5000,   88.35,    7.44,
  109.5000,   86.35,    7.40,
  109.5000,   84.35,    7.37,
  109.5000,   82.35,    7.34,
  109.5000,   80.35,    7.32,
  109.5000,   78.35,    7.30,
  109.5000,   76.35,    7.28,
  109.5000,   74.35,    7.28,
  109.5000,   72.35,    7.28,
  109.5000,   70.35,    7.28,
  109.5000,   68.35,    7.28,
  110.5000,  123.90,  -99.00,
  110.5000,  123.80,   14.16,
  110.5000,  120.35,   13.88,
  110.5000,  118.35,   13.73,
  110.5000,  116.35,   13.60,
  110.5000,  114.35,   13.30,
  110.5000,  112.35,   12.87,
  110.5000,  110.35,   12.56,
  110.5000,  108.35,   12.36,
  110.5000,  106.35,   11.64,
  110.5000,  104.35,   10.35,
  110.5000,  102.35,    9.17,
  110.5000,  100.35,    8.36,
  110.5000,   98.35,    7.89,
  110.5000,   96.35,    7.68,
  110.5000,   94.35,    7.59,
  110.5000,   92.35,    7.55,
  110.5000,   90.35,    7.52,
  110.5000,   88.35,    7.49,
  110.5000,   86.35,    7.45,
  110.5000,   84.35,    7.42,
  110.5000,   82.35,    7.39,
  110.5000,   80.35,    7.36,
  110.5000,   78.35,    7.34,
  110.5000,   76.35,    7.32,
  110.5000,   74.35,    7.30,
  110.5000,   72.35,    7.29,
  110.5000,   70.35,    7.29,
  110.5000,   68.35,    7.29,
  111.5000,  123.90,  -99.00,
  111.5000,  123.80,   14.99,
  111.5000,  120.35,   14.69,
  111.5000,  118.35,   14.49,
  111.5000,  116.35,   14.13,
  111.5000,  114.35,   13.43,
  111.5000,  112.35,   12.69,
  111.5000,  110.35,   12.06,
  111.5000,  108.35,   10.91,
  111.5000,  106.35,    9.46,
  111.5000,  104.35,    8.53,
  111.5000,  102.35,    8.03,
  111.5000,  100.35,    7.77,
  111.5000,   98.35,    7.64,
  111.5000,   96.35,    7.57,
  111.5000,   94.35,    7.54,
  111.5000,   92.35,    7.51,
  111.5000,   90.35,    7.48,
  111.5000,   88.35,    7.44,
  111.5000,   86.35,    7.41,
  111.5000,   84.35,    7.39,
  111.5000,   82.35,    7.37,
  111.5000,   80.35,    7.35,
  111.5000,   78.35,    7.33,
  111.5000,   76.35,    7.31,
  111.5000,   74.35,    7.30,
  111.5000,   72.35,    7.30,
  111.5000,   70.35,    7.30,
  111.5000,   68.35,    7.30,
  112.5000,  123.90,  -99.00,
  112.5000,  123.80,   15.84,
  112.5000,  120.35,   15.51,
  112.5000,  118.35,   15.38,
  112.5000,  116.35,   15.12,
  112.5000,  114.35,   14.03,
  112.5000,  112.35,   12.85,
  112.5000,  110.35,   12.14,
  112.5000,  108.35,   11.26,
  112.5000,  106.35,   10.31,
  112.5000,  104.35,    9.56,
  112.5000,  102.35,    8.96,
  112.5000,  100.35,    8.48,
  112.5000,   98.35,    8.11,
  112.5000,   96.35,    7.86,
  112.5000,   94.35,    7.70,
  112.5000,   92.35,    7.61,
  112.5000,   90.35,    7.55,
  112.5000,   88.35,    7.51,
  112.5000,   86.35,    7.46,
  112.5000,   84.35,    7.42,
  112.5000,   82.35,    7.39,
  112.5000,   80.35,    7.37,
  112.5000,   78.35,    7.35,
  112.5000,   76.35,    7.33,
  112.5000,   74.35,    7.31,
  112.5000,   72.35,    7.31,
  112.5000,   70.35,    7.31,
  112.5000,   68.35,    7.31,
  113.5000,  123.90,  -99.00,
  113.5000,  123.80,   16.91,
  113.5000,  120.35,   16.52,
  113.5000,  118.35,   16.38,
  113.5000,  116.35,   15.44,
  113.5000,  114.35,   13.51,
  113.5000,  112.35,   12.35,
  113.5000,  110.35,   11.67,
  113.5000,  108.35,   10.70,
  113.5000,  106.35,    9.76,
  113.5000,  104.35,    9.01,
  113.5000,  102.35,    8.41,
  113.5000,  100.35,    8.00,
  113.5000,   98.35,    7.77,
  113.5000,   96.35,    7.64,
  113.5000,   94.35,    7.57,
  113.5000,   92.35,    7.53,
  113.5000,   90.35,    7.49,
  113.5000,   88.35,    7.45,
  113.5000,   86.35,    7.41,
  113.5000,   84.35,    7.39,
  113.5000,   82.35,    7.37,
  113.5000,   80.35,    7.35,
  113.5000,   78.35,    7.34,
  113.5000,   76.35,    7.32,
  113.5000,   74.35,    7.32,
  113.5000,   72.35,    7.32,
  113.5000,   70.35,    7.32,
  113.5000,   68.35,    7.32,
  114.5000,  123.90,  -99.00,
  114.5000,  123.80,   17.58,
  114.5000,  120.35,   17.26,
  114.5000,  118.35,   17.01,
  114.5000,  116.35,   15.51,
  114.5000,  114.35,   13.47,
  114.5000,  112.35,   12.47,
  114.5000,  110.35,   11.97,
  114.5000,  108.35,   11.46,
  114.5000,  106.35,   10.90,
  114.5000,  104.35,   10.32,
  114.5000,  102.35,    9.71,
  114.5000,  100.35,    9.09,
  114.5000,   98.35,    8.52,
  114.5000,   96.35,    8.08,
  114.5000,   94.35,    7.80,
  114.5000,   92.35,    7.65,
  114.5000,   90.35,    7.57,
  114.5000,   88.35,    7.52,
  114.5000,   86.35,    7.47,
  114.5000,   84.35,    7.43,
  114.5000,   82.35,    7.40,
  114.5000,   80.35,    7.37,
  114.5000,   78.35,    7.35,
  114.5000,   76.35,    7.34,
  114.5000,   74.35,    7.33,
  114.5000,   72.35,    7.33,
  114.5000,   70.35,    7.33,
  114.5000,   68.35,    7.33,
  115.5000,  123.90,  -99.00,
  115.5000,  123.80,   18.35,
  115.5000,  120.35,   18.06,
  115.5000,  118.35,   17.99,
  115.5000,  116.35,   15.71,
  115.5000,  114.35,   12.82,
  115.5000,  112.35,   12.19,
  115.5000,  110.35,   11.74,
  115.5000,  108.35,   10.97,
  115.5000,  106.35,    9.91,
  115.5000,  104.35,    8.88,
  115.5000,  102.35,    8.18,
  115.5000,  100.35,    7.81,
  115.5000,   98.35,    7.65,
  115.5000,   96.35,    7.58,
  115.5000,   94.35,    7.54,
  115.5000,   92.35,    7.51,
  115.5000,   90.35,    7.47,
  115.5000,   88.35,    7.44,
  115.5000,   86.35,    7.41,
