JDAY,SEG   2,SEG   3,SEG   4,SEG   5,SEG   6,SEG   7,SEG   8,SEG   9,SEG  10,SEG  11,SEG  12,SEG  13,SEG  14,SEG  15,SEG  16,SEG  17,SEG  18,SEG  19,SEG  20,SEG  21,SEG  22,SEG  23,SEG  24,SEG  25,SEG  26,SEG  27,SEG  28,SEG  29,SEG  30,SEG  31,SEG
    73.104, 123.799, 123.799, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799,
    73.201, 123.796, 123.797, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800,
    73.306, 123.792, 123.793, 123.794, 123.795, 123.795, 123.795, 123.796, 123.796, 123.796, 123.797, 123.797, 123.798, 123.798, 123.798, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.800, 123.801, 123.801, 123.801, 123.801, 123.801, 123.801, 123.801, 123.801, 123.801,
    73.403, 123.792, 123.793, 123.794, 123.795, 123.796, 123.796, 123.796, 123.797, 123.797, 123.797, 123.798, 123.798, 123.798, 123.798, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.800, 123.800, 123.801, 123.801, 123.801, 123.801, 123.801, 123.801, 123.801, 123.801,
    73.500, 123.780, 123.782, 123.785, 123.787, 123.788, 123.789, 123.790, 123.791, 123.792, 123.793, 123.794, 123.794, 123.795, 123.796, 123.797, 123.798, 123.799, 123.799, 123.800, 123.801, 123.801, 123.801, 123.802, 123.803, 123.803, 123.803, 123.803, 123.804, 123.805, 123.805,
    73.604, 123.779, 123.781, 123.784, 123.786, 123.788, 123.789, 123.790, 123.791, 123.792, 123.793, 123.793, 123.794, 123.795, 123.796, 123.797, 123.798, 123.799, 123.799, 123.800, 123.800, 123.801, 123.801, 123.802, 123.803, 123.803, 123.803, 123.804, 123.804, 123.805, 123.806,
    73.701, 123.786, 123.787, 123.789, 123.791, 123.791, 123.792, 123.793, 123.794, 123.794, 123.795, 123.796, 123.796, 123.797, 123.797, 123.798, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.801, 123.802, 123.802, 123.802, 123.802, 123.802, 123.803, 123.804, 123.805,
    73.806, 123.796, 123.796, 123.797, 123.797, 123.797, 123.798, 123.798, 123.798, 123.798, 123.798, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.801, 123.802, 123.802,
    73.903, 123.798, 123.798, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.801, 123.801, 123.801,
    74.000, 123.797, 123.798, 123.798, 123.798, 123.798, 123.798, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.801, 123.801, 123.801, 123.801,
    74.104, 123.798, 123.798, 123.798, 123.798, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.801, 123.801, 123.801, 123.801,
    74.201, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.801, 123.801, 123.801,
    74.306, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800,
    74.403, 123.803, 123.803, 123.802, 123.802, 123.802, 123.802, 123.802, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799,
    74.500, 123.803, 123.803, 123.802, 123.802, 123.802, 123.802, 123.801, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799,
    74.604, 123.804, 123.803, 123.803, 123.802, 123.802, 123.802, 123.802, 123.801, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799,
    74.701, 123.804, 123.803, 123.803, 123.802, 123.802, 123.802, 123.802, 123.801, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.800, 123.799, 123.799, 123.799, 123.799,
    74.806, 123.803, 123.803, 123.803, 123.802, 123.802, 123.802, 123.802, 123.801, 123.801, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799,
    74.903, 123.803, 123.803, 123.803, 123.802, 123.802, 123.802, 123.801, 123.801, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799,
    75.000, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800,
    75.104, 123.801, 123.801, 123.801, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.800, 123.800,
    75.201, 123.798, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800,
    75.306, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800,
    75.403, 123.803, 123.802, 123.802, 123.802, 123.802, 123.802, 123.801, 123.801, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799,
    75.500, 123.804, 123.804, 123.804, 123.803, 123.803, 123.802, 123.802, 123.802, 123.802, 123.801, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.798,
    75.604, 123.808, 123.807, 123.806, 123.805, 123.805, 123.804, 123.804, 123.804, 123.803, 123.803, 123.802, 123.802, 123.802, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.797,
    75.701, 123.808, 123.807, 123.806, 123.806, 123.805, 123.805, 123.804, 123.804, 123.803, 123.803, 123.803, 123.802, 123.802, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.797,
    75.806, 123.805, 123.804, 123.804, 123.804, 123.803, 123.803, 123.803, 123.802, 123.802, 123.802, 123.802, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.798, 123.798, 123.798,
    75.903, 123.803, 123.803, 123.803, 123.803, 123.802, 123.802, 123.802, 123.802, 123.802, 123.801, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.798, 123.798,
    76.000, 123.802, 123.802, 123.802, 123.802, 123.802, 123.802, 123.801, 123.801, 123.801, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.798,
    76.104, 123.800, 123.801, 123.801, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799,
    76.201, 123.800, 123.800, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799,
    76.306, 123.801, 123.801, 123.801, 123.801, 123.801, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.798,
    76.403, 123.804, 123.803, 123.803, 123.803, 123.802, 123.802, 123.802, 123.802, 123.802, 123.801, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.798, 123.798, 123.798, 123.798, 123.798,
    76.500, 123.804, 123.804, 123.803, 123.803, 123.803, 123.802, 123.802, 123.802, 123.802, 123.801, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.798, 123.798, 123.798, 123.798, 123.798,
    76.604, 123.804, 123.803, 123.803, 123.803, 123.802, 123.802, 123.802, 123.802, 123.802, 123.801, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.798, 123.798, 123.798, 123.798, 123.798,
    76.701, 123.804, 123.803, 123.803, 123.803, 123.802, 123.802, 123.802, 123.802, 123.802, 123.801, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.798, 123.798, 123.798, 123.798, 123.798,
    76.806, 123.804, 123.803, 123.803, 123.803, 123.802, 123.802, 123.802, 123.802, 123.802, 123.801, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.798, 123.798, 123.798, 123.798,
    76.903, 123.804, 123.803, 123.803, 123.803, 123.802, 123.802, 123.802, 123.802, 123.802, 123.801, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.798, 123.798, 123.798, 123.798,
    77.000, 123.802, 123.802, 123.802, 123.802, 123.802, 123.801, 123.801, 123.801, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.798, 123.798, 123.798,
    77.104, 123.803, 123.802, 123.802, 123.802, 123.802, 123.802, 123.801, 123.801, 123.801, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.798, 123.798, 123.798,
    77.201, 123.803, 123.803, 123.802, 123.802, 123.802, 123.802, 123.802, 123.801, 123.801, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.798, 123.798, 123.798, 123.798,
    77.306, 123.799, 123.799, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799,
    77.403, 123.787, 123.788, 123.790, 123.791, 123.792, 123.793, 123.793, 123.794, 123.795, 123.795, 123.796, 123.796, 123.797, 123.797, 123.798, 123.799, 123.799, 123.800, 123.800, 123.800, 123.801, 123.801, 123.801, 123.801, 123.801, 123.802, 123.802, 123.802, 123.802, 123.802,
    77.500, 123.796, 123.796, 123.797, 123.797, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.799, 123.799, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800,
    77.604, 123.795, 123.795, 123.796, 123.797, 123.797, 123.797, 123.797, 123.798, 123.798, 123.798, 123.798, 123.798, 123.799, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.801, 123.801,
    77.701, 123.796, 123.796, 123.797, 123.797, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.801,
    77.806, 123.798, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800,
    77.903, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800,
    78.000, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.800, 123.800, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800,
    78.104, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800,
    78.201, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800,
    78.306, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800,
    78.403, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800,
    78.500, 123.803, 123.803, 123.802, 123.802, 123.802, 123.802, 123.801, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799,
    78.604, 123.803, 123.803, 123.803, 123.802, 123.802, 123.802, 123.802, 123.801, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799,
    78.701, 123.803, 123.803, 123.803, 123.802, 123.802, 123.802, 123.802, 123.801, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799,
    78.806, 123.803, 123.803, 123.802, 123.802, 123.802, 123.801, 123.801, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799,
    78.903, 123.802, 123.802, 123.802, 123.802, 123.801, 123.801, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799,
    79.000, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.800, 123.800,
    79.104, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799,
    79.201, 123.798, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800,
    79.306, 123.801, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799,
    79.403, 123.801, 123.801, 123.801, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799,
    79.500, 123.801, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799,
    79.604, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799,
    79.701, 123.801, 123.801, 123.801, 123.801, 123.801, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799,
    79.806, 123.802, 123.802, 123.802, 123.802, 123.801, 123.801, 123.801, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.798, 123.798,
    79.903, 123.802, 123.802, 123.802, 123.802, 123.802, 123.801, 123.801, 123.801, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.798, 123.798, 123.798,
    80.000, 123.802, 123.802, 123.802, 123.802, 123.802, 123.801, 123.801, 123.801, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.798, 123.798, 123.798,
    80.104, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799,
    80.201, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799,
    80.306, 123.801, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799,
